© 2000-2023 QIAGEN. All rights reserved.

Canonical Pathways	WT.Adult.CtrlRescue.vs.WT.Adult.Alone.sig2 - 2023-02-07 03:42 PM	HD.Neonatal.Rescue.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.Alone.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Alone.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Neonatal.CtrlRescue.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Rescue.vs.WT.Adult.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.CtrlRescue.vs.WT.Neonatal.CtrlRescue.sig - 2022-12-10 05:35 PM	WT.Adult.Rescue.vs.HD.Neonatal.Rescue.sig - 2022-12-10 05:35 PM
Oxytocin Signaling Pathway	-0.0	-0.0	1.0012651933702177	0.8950318998440535	-0.0	0.41178608285648505	0.3365577250744623	0.0639432497732605
Glycine Degradation (Creatine Biosynthesis)	0.0	0.24442230755776934	0.3624945376078211	0.7091115716016833	0.29185235124194536	0.555268625631508	0.5429322772845696	0.0
SNARE Signaling Pathway	-0.0	0.08067669223568094	1.6574896316920633	0.2364432798021332	-0.0	-0.0	0.4038835292303669	0.3092866772811569
Thrombin Signaling	0.004385919184242313	0.08067669223568094	1.3781731561559771	0.3412015838139345	0.1368488399475108	0.6792377484164553	-0.0	0.059527675707063
GM-CSF Signaling	0.0	0.07109714737816124	2.3523145136626016	-0.0	-0.0	0.1902065414032254	-0.0	0.0639432497732605
Xenobiotic Metabolism AHR Signaling Pathway	0.11597211328587825	0.006047628282697958	1.23282522917404	0.1340103957429971	0.4454126426195994	0.5302597868940772	0.1308632024526672	0.0639432497732605
Gap Junction Signaling	-0.0	0.06386338923924764	0.4637877324549549	1.063391355393911	0.143540130705914	0.7773382616326769	0.12314531657735234	-0.0
Cholecystokinin/Gastrin-mediated Signaling	-0.0	0.02153080600202147	1.0831121216063648	0.30691789273870695	0.29793553589658983	0.36973950117240395	0.48861543793860684	0.0639432497732605
Eumelanin Biosynthesis	0.16258194818182473	0.0	0.0	0.5587993813944065	0.0	1.0832403598058842	0.48861543793860684	0.3092866772811569
Gαq Signaling	0.004385919184242313	0.14449386916083864	0.5163634317766079	1.0482963698032697	0.04941340995201111	0.555268625631508	0.2841089146118514	-0.0
IL-3 Signaling	-0.0	-0.0	1.519388428746291	0.15933014461409584	0.08728080694768033	0.6094298962485741	0.15300773943605106	0.0639432497732605
Endocannabinoid Neuronal Synapse Pathway	-0.0	-0.0	-0.0	1.5730512978179325	0.03797357118117645	0.760687238661384	0.11659672180139233	0.0639432497732605
TNFR1 Signaling	-0.0	0.006047628282697958	0.10781515738126367	0.2703609458013348	0.11991086754307664	0.3421705623444036	1.6387696279452368	0.0639432497732605
Adipogenesis pathway	-0.0	-0.0	-0.0	0.22845494545287268	0.2997412784142453	1.6515052288981609	0.24228640669472523	0.11460751262161502
RAR Activation	-0.0	-0.0	0.5780367552574157	0.5748759678753885	0.08603065648271362	0.555268625631508	0.6600099431085024	0.0639432497732605
Non-Small Cell Lung Cancer Signaling	0.0	0.046461512255471696	1.7290751785465739	0.24355349654087968	-0.0	0.433423021731959	-0.0	0.059527675707063
Transcriptional Regulatory Network in Embryonic Stem Cells	0.02232041581781403	0.067182262586015	0.188270230418439	0.2493828062985303	-0.0	0.792988914406174	1.0700402725082423	0.11460751262161502
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	0.0	0.31895095595149237	1.8140782073421318	0.0	0.0	0.10353694782264082	0.23484779601787567	0.0
P2Y Purigenic Receptor Signaling Pathway	-0.0	-0.0	0.27624653762882345	0.8357295753361818	0.00975564057379154	0.9524343443716671	0.2556516018423358	0.0639432497732605
Synaptic Long Term Depression	-0.0	-0.0	-0.0	1.9564181130416443	0.04452473239680715	0.17836593136493756	0.20433488805074668	-0.0
AMPK Signaling	-0.0	0.13152267475731524	0.432397917479079	0.7348759377038561	-0.0	0.9969604252773578	-0.0	0.0639432497732605
Tumor Microenvironment Pathway	-0.0	-0.0	0.3942904832796642	0.5362794280816019	0.13093129673099094	0.9657565937661522	0.2556516018423358	0.0639432497732605
Neurovascular Coupling Signaling Pathway	-0.0	-0.0	-0.0	1.0323127433346295	0.03632674506658975	0.779482872873714	0.48861543793860684	-0.0
ERBB Signaling	-0.0	0.006047628282697958	0.7936494616302737	0.2493828062985303	0.04404513954156621	0.6350118683855766	0.5429322772845696	0.05987089605663524
Mevalonate Pathway I	0.0	0.14449386916083864	1.762564769592226	0.0	0.0	0.145881649295654	0.2703884526432428	0.0
CCR3 Signaling in Eosinophils	0.01915727265536729	0.0042519837495254035	0.3533957601415343	0.3911734172240231	0.06379311470553496	1.202539985965447	0.2556516018423358	-0.0
RANK Signaling in Osteoclasts	-0.0	0.006047628282697958	0.507709827847441	0.6997238222809996	0.12992044899073776	0.3052719341053778	0.5470526742134748	0.0639432497732605
Pentose Phosphate Pathway	0.004385919184242313	0.24442230755776934	0.9985253803774953	0.34193052628171255	0.08603065648271362	0.555268625631508	0.0	0.0
fMLP Signaling in Neutrophils	-0.0	0.27861218493790085	0.963211219679839	0.4046414048680108	0.013224009533590344	0.41689260930457855	0.1464102210663275	-0.0
Thioredoxin Pathway	0.6818539269850645	0.067182262586015	0.3952603635068434	0.0	0.12992044899073776	0.779482872873714	0.0	0.16814344709245538
Apoptosis Signaling	-0.0	0.14449386916083864	0.906974044247431	-0.0	0.254314201299853	0.5302597868940772	0.37256986037509193	0.0
ERB2-ERBB3 Signaling	0.0	0.01317582424594416	1.3098598780814712	0.19918785737931152	0.04941340995201111	0.37263736484749443	0.19439299012782513	0.0639432497732605
Gluconeogenesis I	-0.0	0.14449386916083864	0.40182525439967	0.1903690719013322	0.12845095664213302	0.8124399159376341	0.4524836872645311	0.0639432497732605
TCA Cycle II (Eukaryotic)	0.0	-0.0	1.7860675911313968	0.20973919666108912	0.0	-0.0	0.19197014974681956	0.0
JAK/STAT Signaling	-0.0	0.02153080600202147	1.3944338454595924	0.3046308396734982	-0.0	0.24120145757919376	0.14374345781210268	0.0639432497732605
Breast Cancer Regulation by Stathmin1	-0.0	-0.0	-0.0	1.434936076272304	-0.0	0.5236611823842708	0.19755705806916826	-0.0
Ribonucleotide Reductase Signaling Pathway	-0.0	0.006047628282697958	0.762337104269804	0.2658474820532255	-0.0	0.8850095059483056	0.16623722742277086	0.0639432497732605
Cyclins and Cell Cycle Regulation	-0.0	0.08067669223568094	1.3017270740986682	0.2916157482328273	0.057667649592019594	0.3520403078975158	-0.0	0.0639432497732605
Lysine Degradation II	0.11597211328587825	0.5730963865993878	1.271242831265038	0.0	0.16532515423949143	0.0	0.0	0.0
Inhibition of Matrix Metalloproteases	0.1560545575617667	-0.0	-0.0	0.6823392349983475	0.05062473969413058	0.8216066139553007	0.3365577250744623	0.0639432497732605
Inhibition of Angiogenesis by TSP1	0.0	0.0	0.40654542294332074	0.7491269122321875	0.47262537407352573	0.3421705623444036	0.13623878097270192	0.0
Role of PKR in Interferon Induction and Antiviral Response	-0.0	-0.0	0.6660557942909032	0.1340103957429971	0.18888989618197902	0.5500229413428442	0.526971260721266	-0.0
nNOS Signaling in Skeletal Muscle Cells	-0.0	-0.0	0.2828645326543018	0.8950318998440535	0.013224009533590344	0.37263736484749443	0.4991481567699913	0.0
Spermine Biosynthesis	0.0	0.24442230755776934	0.0	0.7091115716016833	0.0	0.555268625631508	0.5429322772845696	0.0
Role of MAPK Signaling in Promoting the Pathogenesis of Influenza	0.11113903989863243	0.0042519837495254035	1.026970584329426	0.1903690719013322	0.12992044899073776	0.5810059351949672	-0.0	0.0
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	-0.0	-0.0	-0.0	1.3099233517994762	-0.0	0.555268625631508	0.17405873112990689	-0.0
Sphingosine-1-phosphate Signaling	0.23332052354505092	-0.0	0.22383259417463836	0.6997238222809996	0.17271207115305923	0.538192191057745	0.16944082191872062	0.0
Pentose Phosphate Pathway (Non-oxidative Branch)	0.10926584444984197	0.0	0.47246170655632574	0.45306345637170964	0.1368488399475108	0.8596618021309458	0.0	0.0
Ceramide Signaling	-0.0	-0.0	0.36411304853913756	0.6997238222809996	0.12992044899073776	0.3052719341053778	0.4515901147928438	0.0639432497732605
Role of JAK2 in Hormone-like Cytokine Signaling	-0.0	0.10890551800054168	0.4654463094032039	0.6997238222809996	-0.0	0.4078482203347438	0.20433488805074668	0.11460751262161502
IL-7 Signaling Pathway	0.0	0.004228878266155318	0.8102255106261005	0.3167490555384433	0.1722198062210813	0.62242734046398	-0.0	0.0639432497732605
ERBB4 Signaling	-0.0	0.08067669223568094	0.9190096601016668	0.19261971222577856	-0.0	0.792988914406174	0.0	0.0
Glutathione Redox Reactions I	0.7973064124653884	0.332854782857378	0.17262158261758428	0.17784857298035064	0.254314201299853	0.19648964164029462	0.0	0.0
BMP signaling pathway	0.0	0.006047628282697958	1.3203171905075837	-0.0	-0.0	0.3052719341053778	0.2556516018423358	0.0
Human Embryonic Stem Cell Pluripotency	-0.0	-0.0	0.531949024128419	0.1903690719013322	-0.0	0.7506110364002754	0.32375534248135357	0.0639432497732605
Sucrose Degradation V (Mammalian)	0.0	0.24442230755776934	0.2186714533181944	0.34193052628171255	0.08603065648271362	0.1902065414032254	0.6600099431085024	0.11460751262161502
Regulation of Cellular Mechanics by Calpain Protease	0.0	0.067182262586015	1.3944338454595924	-0.0	-0.0	0.19648964164029462	0.1308632024526672	0.0639432497732605
Small Cell Lung Cancer Signaling	0.0	0.004228878266155318	1.150493146815781	-0.0	0.11991086754307664	0.26054784131180136	0.24008422524431455	0.059527675707063
Apelin Endothelial Signaling Pathway	-0.0	0.012718651497073755	0.3624945376078211	0.5581361285487019	-0.0	0.3466545318184779	0.23907434329063992	0.3092866772811569
Osteoarthritis Pathway	-0.0	-0.0	-0.0	0.9889673217553642	0.02511500264895292	0.5845436130498544	0.14051587236527122	0.0639432497732605
Mechanisms of Viral Exit from Host Cells	-0.0	0.332854782857378	0.638433209067491	0.0	0.04404513954156621	0.779482872873714	0.0	0.0
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	0.0	0.0072657989325941915	1.3740007919499504	-0.0	-0.0	0.3421705623444036	-0.0	0.0639432497732605
eNOS Signaling	-0.0	-0.0	-0.0	0.8950318998440535	0.13093129673099094	0.5302597868940772	0.19755705806916826	0.0
Melanoma Signaling	0.0	0.08067669223568094	1.394723785781181	-0.0	0.007974618309697175	0.1902065414032254	0.0	0.0639432497732605
Macropinocytosis Signaling	-0.0	-0.0	0.49839531871372866	0.1703767604345534	-0.0	0.9058586548158936	0.16042591981747553	0.0
S100 Family Signaling Pathway	-0.0	-0.0	-0.0	1.251082300307761	-0.0	0.18797557495377065	0.2841089146118514	-0.0
NER (Nucleotide Excision Repair, Enhanced Pathway)	0.6989610296057764	0.24442230755776934	0.31116102652690725	-0.0	0.1523751174242745	-0.0	0.21040818848795564	0.0639432497732605
Wound Healing Signaling Pathway	-0.0	-0.0	-0.0	1.3538899786364276	0.13093129673099094	-0.0	0.12314531657735234	0.0639432497732605
FLT3 Signaling in Hematopoietic Progenitor Cells	-0.0	-0.0	1.3944338454595924	0.14668360329437807	-0.0	0.1264957851493537	0.0	0.0
TGF-β Signaling	-0.0	0.004228878266155318	0.9233365987834996	-0.0	-0.0	0.26054784131180136	0.41722632569710205	0.059527675707063
PEDF Signaling	0.006187113456221882	0.012718651497073755	0.8492104345495691	0.29326035658024463	-0.0	0.3622512879245618	0.13623878097270192	0.0
CNTF Signaling	0.0	0.053395388582813764	1.3798141578548428	-0.0	0.0	0.14427547399497076	0.0	0.0639432497732605
Dopamine Receptor Signaling	0.0	-0.0	-0.0	0.8010762138847528	-0.0	0.2527183784929357	0.4907968079978017	0.0639432497732605
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	0.013407741603462035	-0.0	0.15351952343425604	0.37242792144609915	-0.0	0.8178080673361907	0.15300773943605106	0.09472361997690779
Endometrial Cancer Signaling	0.0	0.03320137921376714	1.2479943732237733	-0.0	-0.0	0.25747008277991085	0.0	0.0639432497732605
3-phosphoinositide Biosynthesis	-0.0	-0.0	0.8357403401935134	0.4005171379570729	-0.0	0.1512852213587423	0.19412020044503672	-0.0
Factors Promoting Cardiogenesis in Vertebrates	0.06512037069215146	0.004735899357451163	0.24605317121151316	0.1936176356570859	-0.0	0.7118815922826894	0.10724097936333486	0.248879565036373
Cancer Drug Resistance By Drug Efflux	0.0	0.0486189896815161	1.0348909175282957	0.22845494545287268	-0.0	0.26054784131180136	0.0	0.0
Maturity Onset Diabetes of Young (MODY) Signaling	-0.0	-0.0	-0.0	0.8108968228226603	0.007361654348406357	0.4078482203347438	0.32375534248135357	0.0
TNFR2 Signaling	-0.0	0.006047628282697958	-0.0	0.410308810379721	0.08728080694768033	0.36973950117240395	0.6062590071713284	0.0639432497732605
Glutaryl-CoA Degradation	-0.0	0.08067669223568094	1.2173896575877223	0.0	0.016638320746647887	0.0	0.22105771241319117	0.0
RAN Signaling	-0.0	0.10305934292511378	1.3944338454595924	0.0	0.03797357118117645	0.0	0.0	0.0
Telomerase Signaling	-0.0	0.006047628282697958	0.9985253803774953	0.3523867954996083	0.06562207281575598	0.11260893660361423	-0.0	0.0
Melanocyte Development and Pigmentation Signaling	-0.0	-0.0	0.8627827813022484	0.39531922230279354	-0.0	0.25747008277991085	-0.0	0.0
β-alanine Degradation I	0.0	0.24442230755776934	1.2479943732237733	0.0	0.0	0.0	0.0	0.0
γ-linolenate Biosynthesis II (Animals)	0.0	0.28208033434292595	0.7674963359230246	0.2364432798021332	0.0	0.0933711177893292	0.0	0.09977866140368866
Cell Cycle Regulation by BTG Family Proteins	-0.0	0.067182262586015	-0.0	0.6982105729390045	0.3902661893399206	0.1264957851493537	0.12439813050807083	0.0639432497732605
CREB Signaling in Neurons	-0.0	-0.0	-0.0	1.195371759915133	-0.0	0.25893217868439317	-0.0	-0.0
UVC-Induced MAPK Signaling	-0.0	0.006047628282697958	0.7746701456837977	-0.0	0.005954506006171026	0.3421705623444036	0.2556516018423358	0.0639432497732605
Apelin Adipocyte Signaling Pathway	0.5475985314941791	0.053395388582813764	-0.0	0.25116663118567234	0.12992044899073776	0.295801167665286	0.12314531657735234	0.0
Valine Degradation I	0.0	-0.0	1.0348909175282957	0.0	0.0	0.0693784461503451	0.20433488805074668	0.0
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	-0.0	-0.0	-0.0	0.8570229520854533	0.013224009533590344	0.27602343355113734	0.16042591981747553	0.0
Prostanoid Biosynthesis	0.006187113456221882	0.0	-0.0	0.3615687038216989	0.3902661893399206	0.20288266953845424	0.3365577250744623	0.0
Glycine Cleavage Complex	0.10926584444984197	0.08067669223568094	0.10781515738126367	0.0	0.1368488399475108	0.8596618021309458	0.0	0.0
DNA Double-Strand Break Repair by Non-Homologous End Joining	-0.0	0.006047628282697958	0.7165475079419453	0.0	0.0	0.0	0.5604109839469382	0.0
Acute Myeloid Leukemia Signaling	-0.0	0.006047628282697958	1.076494817992697	0.11970293125542641	-0.0	-0.0	0.0	0.0639432497732605
G-Protein Coupled Receptor Signaling	-0.0	-0.0	-0.0	0.7764793001665866	-0.0	0.23948178405892917	0.2438622979240444	-0.0
Oxytocin In Brain Signaling Pathway	-0.0	0.011322233293149856	0.09746152739765325	0.8010762138847528	-0.0	0.2527183784929357	-0.0	0.0639432497732605
Cardiac Hypertrophy Signaling (Enhanced)	-0.0	-0.0	-0.0	0.6982105729390045	-0.0	0.26054784131180136	0.20043197684945102	0.0639432497732605
April Mediated Signaling	-0.0	-0.0	-0.0	0.32482557269248213	0.0390666679968599	0.2527183784929357	0.526971260721266	0.0639432497732605
Telomere Extension by Telomerase	0.2526318192782799	0.004228878266155318	0.10781515738126367	0.0	0.04941340995201111	0.13477491841777087	0.5429322772845696	0.11460751262161502
B Cell Activating Factor Signaling	-0.0	-0.0	-0.0	0.3167490555384433	0.03797357118117645	0.24507323406759202	0.5263077311352249	0.0639432497732605
Gαi Signaling	-0.0	-0.0	0.12022013944820037	0.7764793001665866	-0.0	0.15194659338273853	0.1308632024526672	-0.0
Isoleucine Degradation I	0.0	0.0	0.8379704111903153	0.0	0.0	0.10353694782264082	0.23484779601787567	0.0
Granzyme B Signaling	0.0	0.004228878266155318	0.5826273349311302	0.0	0.04404513954156621	0.0	0.5429322772845696	0.0
Pentose Phosphate Pathway (Oxidative Branch)	0.0	0.5730963865993878	0.5748987540523058	0.0	0.0	0.0	0.0	0.0
Type II Diabetes Mellitus Signaling	-0.0	-0.0	0.09827751884551734	0.9211824974699209	-0.0	0.11260893660361423	-0.0	0.0
Inositol Pyrophosphates Biosynthesis	0.0	0.05028866889313168	0.35215993878383506	0.0	0.0	0.7118491309184162	0.0	0.0
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	0.0	0.4151437767650153	0.44008218753354117	0.0	0.0	0.23001403236488283	0.0	0.0
4-aminobutyrate Degradation I	0.0	0.16017825684817832	0.906974044247431	0.0	0.0	0.0	0.0	0.0
Formaldehyde Oxidation II (Glutathione-dependent)	0.0	0.24442230755776934	0.3624945376078211	0.0	0.0	0.0	0.0	0.3956210642306337
Ceramide Degradation	0.06687057688785943	0.3770978386369082	0.0801056167641062	0.0	0.12992044899073776	0.26054784131180136	0.0	0.0
Neuroprotective Role of THOP1 in Alzheimer's Disease	-0.0	-0.0	-0.0	-0.0	-0.0	0.24366348736339924	0.5604109839469382	0.0639432497732605
Induction of Apoptosis by HIV1	-0.0	0.0822407853786936	0.7720526125081544	0.0	-0.0	-0.0	-0.0	0.0
Myelination Signaling Pathway	0.6989610296057764	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glutamine Biosynthesis I	0.0	0.0	0.0	0.0	0.0	0.0	0.6600099431085024	0.0
Nucleotide Excision Repair Pathway	0.20297765447347751	-0.0	-0.0	0.0	0.062009080814296735	0.0	0.0	0.299686813003512
Epoxysqualene Biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.5429322772845696	0.0
