Gene	PVal	FDR	Log2FC
C14orf132	4.70936590700858e-07	1.22373374089991e-05	-0.158931252968241
MAGED1	4.79675127957375e-07	1.24129025715351e-05	0.29752458092166
CPT1A	4.83199315841482e-07	1.2476349353852e-05	0.181466563634422
KDSR	4.89926409929044e-07	1.25967815672914e-05	0.216253193577203
TTYH3	4.92644667006583e-07	1.2640061592755e-05	0.189876828641183
RPL30	4.94589692462765e-07	1.26418941188771e-05	0.208443173904224
PMP2	5.00811526311118e-07	1.27691256176152e-05	-0.452121632266846
SLC12A2	5.28257561723534e-07	1.33573697750093e-05	0.265791440701947
BCHE	5.35561851668348e-07	1.34862204008774e-05	0.3176338918931
HNRNPA1	5.47082189157723e-07	1.37197428669061e-05	0.29018762314998
CADM2	5.60929691178344e-07	1.40381850786088e-05	0.259156949515349
CEND1	5.74599755148848e-07	1.43216057339447e-05	0.166725944887996
CCDC47	5.80236383656143e-07	1.44326414533452e-05	0.40770092495555
NT5E	5.89633963004711e-07	1.45773271056205e-05	0.301768262987414
GNAI1	6.08444230108314e-07	1.49817124643404e-05	0.281543010076108
CLDND1	6.2629065506946e-07	1.53527683389035e-05	0.195340053560824
ARGLU1	6.32064097345897e-07	1.54387976417709e-05	-0.244171745660813
TSPO	6.46395458063516e-07	1.57259516520512e-05	0.230226557398908
AP1S2	6.51812302876145e-07	1.58262100497542e-05	-0.333886348896055
CALU	6.5649093642482e-07	1.5876680805062e-05	0.27887326372988
CADM1	6.5814246229843e-07	1.58851657945666e-05	0.15460403939653
TCIM	6.60031103618869e-07	1.58993291291859e-05	-0.189624250598778
RPL15	6.61813842894537e-07	1.59108906757303e-05	0.211717942881809
GNG12	6.77360655964463e-07	1.62207954731255e-05	0.155818416955747
GAP43	6.79512032056858e-07	1.62404705430732e-05	0.203229145094428
IGFBP2	6.97901781870583e-07	1.66474110585653e-05	-0.335968382068271
CCDC124	7.4146692192837e-07	1.75835641116722e-05	0.160309246832519
DDX17	7.87954431689768e-07	1.85777750467705e-05	-0.168910563276117
RNF187	8.10707043465904e-07	1.90773894447959e-05	0.226008397701361
APCDD1	8.13773007244566e-07	1.91127110336113e-05	0.181864201232001
NUCB1	8.8843934511486e-07	2.0826314245466e-05	0.293689148663465
SRP9	9.06991950736256e-07	2.12140943106178e-05	0.416922340026901
YIF1A	9.39219287281746e-07	2.18489241058514e-05	0.294413404281948
CTSL	9.92480021824227e-07	2.29567395957183e-05	0.194942774809278
PIK3R1	1.01117015771556e-06	2.33448414672593e-05	0.1520592397804
SERBP1	1.07417734377152e-06	2.46596389087999e-05	0.282525946036967
GCSH	1.10523853184635e-06	2.53250997925694e-05	0.435691987319654
AP2B1	1.11026279492681e-06	2.53925833603767e-05	0.368770729312049
PTMS	1.13794035491272e-06	2.59769449617738e-05	0.346261422188764
RGS11	1.14613786456968e-06	2.60666326629226e-05	0.193149899836006
PHF6	1.2588220082905e-06	2.83283270913059e-05	-0.405968409352667
NRXN1	1.26616231049648e-06	2.84258093714954e-05	0.211692233530372
RNF145	1.29412700687718e-06	2.90003176788825e-05	0.281452561998557
PWWP3A	1.32971242357307e-06	2.97431828371755e-05	0.278311098222597
SH3BGRL	1.3578465749116e-06	3.0261642736123e-05	0.282860701673786
RHOA	1.37362612451733e-06	3.04869599909307e-05	0.22490568572744
RABAC1	1.44564939715214e-06	3.16410682570234e-05	0.452475825562816
SLC11A2	1.49704213037802e-06	3.25326966873785e-05	0.186672088325288
IER5L	1.5258991773421e-06	3.30422103774451e-05	-0.210409719377769
DPM3	1.56644839197719e-06	3.38602375419778e-05	0.15371447955095
MCL1	1.59467426266006e-06	3.4409464257716e-05	-0.344065614046206
KCNAB1	1.60140187525754e-06	3.44936880114996e-05	0.152473071931788
TBCB	1.62823841631379e-06	3.50099925676767e-05	0.293203135874641
KCNQ2	1.64301702005033e-06	3.52656711175301e-05	0.29276351317963
MYDGF	1.67490975347701e-06	3.58208607565306e-05	0.340050519153408
BCL6	1.69998983236374e-06	3.60509478630172e-05	-0.252258021963716
TIMP1	1.69930298919323e-06	3.60509478630172e-05	0.24530552155587
AUP1	1.72974319334056e-06	3.64230234832211e-05	0.161152346243817
G6PC3	1.77259280127467e-06	3.71970375978824e-05	0.192407811511181
PCMTD2	1.78515040656748e-06	3.73962983111641e-05	-0.385299424441787
TMEM163	1.80646072369613e-06	3.77133415700868e-05	0.228034519102495
ADGRG1	1.91574998996918e-06	3.97233525084782e-05	0.312140168167505
DDIT3	1.9448183984841e-06	4.01896228438009e-05	-0.26147883397791
C18orf32	2.0379080429315e-06	4.18582004452638e-05	0.259648792644139
CLPTM1	2.09989094208473e-06	4.2886234240269e-05	0.20112489961906
NENF	2.11751701880257e-06	4.31740156104103e-05	0.30488883801005
SRI	2.14020162788797e-06	4.35638041356595e-05	0.355299347633392
DSEL	2.19004392313367e-06	4.45041704379891e-05	0.309744850774245
RCOR3	2.27252767258971e-06	4.60271649508095e-05	-0.222001581980428
RBBP4	2.4397819205911e-06	4.88476337642279e-05	0.221005365702245
FRZB	2.57503226592414e-06	5.13430541136519e-05	0.184327447045406
ARHGAP21	2.62630684471857e-06	5.20699439846557e-05	-0.315846730035685
NDN	2.63699451639422e-06	5.21971053950123e-05	0.248195259264288
DHX36	2.7532575486397e-06	5.40603447613129e-05	-0.308078685622394
EIF3J-DT	2.83744334720202e-06	5.52690519926287e-05	-0.278030397502054
INTS6L	2.89097767689228e-06	5.60436672506119e-05	-0.168376705826119
ATP1B2	2.88643077527869e-06	5.60436672506119e-05	0.233619470850303
ZNF300	2.95658179458187e-06	5.70998837534042e-05	-0.19588498296082
RFNG	3.06481616056039e-06	5.84853121389438e-05	0.162559592800537
HNRNPM	3.17235402076638e-06	6.0188186187234e-05	0.362094280193848
EIF3L	3.17849716211967e-06	6.0188186187234e-05	0.22190343847969
SRGAP2	3.21746327955176e-06	6.08279861194515e-05	-0.154437995499224
NXPH1	3.28410011336879e-06	6.18961646366868e-05	0.345329510160104
MCTS1	3.49165166593878e-06	6.54042052087581e-05	-0.295338992722272
VMA21	3.57538879397053e-06	6.66659898332246e-05	0.170364345249096
PHB	3.60078322015804e-06	6.70371424813874e-05	0.413207728390461
ZNF469	3.83163358596689e-06	7.08468377605303e-05	0.1503826235805
CASC9	4.05923760051386e-06	7.43889804379886e-05	-0.214008342495781
CYC1	4.0959635002423e-06	7.4886230880927e-05	0.299191990895583
S100A16	4.13459998781371e-06	7.54796257865006e-05	-0.352388619556768
ETV6	4.32068440654126e-06	7.84079029080066e-05	-0.173062312494668
CCND2	4.3564982500055e-06	7.89405239277703e-05	-0.330491762642318
LEPROT	4.70233256339668e-06	8.44333700583246e-05	0.253533397850708
SGCB	4.70671400106189e-06	8.44333700583246e-05	0.371076298894416
ARHGEF11	4.81007715939524e-06	8.61370562282905e-05	-0.287502281561384
LDHB	4.85121370817351e-06	8.66196973946244e-05	0.364040506414282
HIP1R	4.84961609154727e-06	8.66196973946244e-05	0.199662886156255
ZNF580	5.15464910211638e-06	9.05809057325861e-05	0.164515876760681
SCP2	5.18266971902429e-06	9.08119731398044e-05	0.246005340799601
CNP	5.35396852063572e-06	9.34114536321773e-05	0.258686309158665
ATP5MC1	5.37199221551056e-06	9.35922124508281e-05	0.154862900345193
BMPR2	5.45933589489143e-06	9.45742826727787e-05	0.281738441524666
ZBTB33	5.57479861210847e-06	9.64376989372249e-05	-0.17810827464854
NDUFS7	5.96593612366821e-06	0.000102478168605288	0.265090390059221
TSC22D4	6.02624890481351e-06	0.000103368789149561	0.351442156756702
JAG1	6.18880445535328e-06	0.000105711704633888	-0.156904076279833
FAM171B	6.24535679081564e-06	0.000106380115043558	0.315428342944046
ETFRF1	6.32920644623825e-06	0.000107508481679983	-0.176346520266904
SERP1	6.39349461365436e-06	0.000108449652384112	0.15835760500954
YBX1	6.49975170382184e-06	0.000110099122827706	0.299294283469974
GAPDH	6.53834760191216e-06	0.000110599500363093	0.28534644990053
SPRY4	6.70924680481787e-06	0.000113020732727229	-0.431194703519766
TMEM170A	6.72277436720378e-06	0.000113092621689614	0.271960154272328
MTDH	6.78893616703457e-06	0.000114048524632728	0.327369824393733
DNAJC15	6.94928481698919e-06	0.000115944829876898	-0.161068742870517
ADGRB2	7.01951748677456e-06	0.000116956844564772	0.189692120900885
IWS1	7.04214525004049e-06	0.000117174005366137	-0.160963171216214
MYCBP2	7.1997358485493e-06	0.00011963316179365	-0.271283796301516
HSP90AA1	7.38866043539523e-06	0.000122273319644285	-0.258960026911046
AL391807.1	7.92738299915337e-06	0.000130199123993982	-0.354269282288513
ZCCHC17	7.9499610498998e-06	0.000130326005775069	-0.277511616543137
DPYSL3	7.97544799262536e-06	0.000130568560769348	0.237298027643175
RPL8	8.0387468608591e-06	0.000131428668556455	0.320546545276761
PKM	8.15890144342054e-06	0.000133036933682904	0.286482045116693
TMEM208	8.41903147214281e-06	0.000136730892778298	0.247324810810239
P2RX7	8.49695952961342e-06	0.000137448167861151	0.232535524700923
DEGS1	8.78670495018599e-06	0.000141947126397647	0.335735070691266
RPL39	8.81128333526688e-06	0.000142156147124986	0.267770903423035
CACNG4	8.90147008999513e-06	0.000143421707399882	0.332522010641781
NPDC1	9.0393890191565e-06	0.00014506972153871	0.1513280623625
C1QTNF4	9.10877704758444e-06	0.000145991462050064	0.168548751912289
ATP1A2	9.17123899872974e-06	0.000146607777344877	0.354033701151357
ROBO1	9.23939902689935e-06	0.00014711966142832	0.216313538706849
TM7SF2	9.27704212027579e-06	0.000147334870500557	0.28969216052797
ZNF880	9.41128172483394e-06	0.000148885989255695	0.192324074406217
VWA1	9.79020279819464e-06	0.000153686049838498	0.224529369704056
RPS2	1.08835284361997e-05	0.000169110092609805	0.292883097506928
SNHG9	1.09178583126786e-05	0.000169228379969314	0.216056308940552
AF117829.1	1.11998873470465e-05	0.000172414938568441	-0.16807914173549
RPN2	1.12091591929372e-05	0.000172414938568441	0.331444343574128
PCDH7	1.13628387275198e-05	0.000173832335387583	0.255015845729132
RPL38	1.13724749017178e-05	0.000173832335387583	0.370295950008809
PNN	1.15408142241451e-05	0.000176184955149355	-0.296550695698401
GPAA1	1.15655556476192e-05	0.000176342236110329	0.208541781706144
MACF1	1.16935611824769e-05	0.00017739385097398	-0.323386198274221
RPS3A	1.18991400961927e-05	0.000179007498221139	0.220397812335015
BPTF	1.20376614533339e-05	0.000180387680158977	-0.333102909725171
NCOA4	1.22916236823597e-05	0.00018329377293365	0.156021922136863
ATAD2B	1.26750171074254e-05	0.0001878640581711	-0.168795225473196
PMP22	1.28265328612645e-05	0.000189879328284392	0.210425933540166
PCDH17	1.30480017864364e-05	0.000192225869502711	0.303011035532033
NDUFB1	1.30328866489025e-05	0.000192225869502711	0.318740061033308
YPEL3	1.3039250252488e-05	0.000192225869502711	0.176980227397873
HNRNPC	1.42035806103846e-05	0.000207469712690604	0.276206063627798
SCARB2	1.4453637676272e-05	0.000210145567786084	0.262361090716852
MATN2	1.46425026717059e-05	0.000212368799467606	0.193554168476432
FAM3C	1.51859529732901e-05	0.000218452348248283	0.29657265541795
ARF3	1.52175058351216e-05	0.000218648704428636	0.164128282603166
CNTNAP5	1.52979301340345e-05	0.000219545970301954	0.177986048074753
KLHL13	1.54484686865019e-05	0.000221186574523151	-0.170216920322575
PRNP	1.54790309021554e-05	0.000221364642163963	0.275507774203972
RPS12	1.55012095228276e-05	0.000221422540236601	0.284737361907449
MDFI	1.58153913097401e-05	0.000225143147320298	-0.177679336769363
SEL1L	1.5816983574946e-05	0.000225143147320298	0.236540882528418
CTTNBP2	1.58610620055711e-05	0.000225245523574465	-0.308998357612845
ATP6AP1	1.59702423445979e-05	0.000226269802499506	0.256280845121627
SYNRG	1.71662685344482e-05	0.000241812730808784	-0.236680429303708
JPX	1.7314255893848e-05	0.000243056330151225	-0.303175955717041
NCAM2	1.73486898182704e-05	0.000243260101894991	0.203977870123568
IGSF1	1.74792864467227e-05	0.00024452981142477	-0.184770934987156
GPC1	1.7694093498855e-05	0.000246969101601733	0.150423409186088
BAZ2B	1.80768255685475e-05	0.000251449055431288	-0.238043639796366
HNRNPK	1.87454536119868e-05	0.000258395287768843	0.209697229943394
ODF2L	1.95751137292125e-05	0.000268921106833377	-0.201382699309045
C6orf89	2.01285310107393e-05	0.000275903197793669	0.186540891104919
GLDC	2.10276034557403e-05	0.000285661981095613	-0.186306893660354
HM13	2.101070767561e-05	0.000285661981095613	0.281640062813926
NRIP1	2.11782687841145e-05	0.000287389107400433	-0.196297815243868
PLD3	2.17675120279268e-05	0.000293753176129359	0.265947598208668
SSBP1	2.20341840524922e-05	0.000297023719462568	-0.193584217367441
RPS28	2.21745266357697e-05	0.000298257151765039	0.199409192841809
FYN	2.22740403869456e-05	0.00029926606737708	0.227807632630463
ELFN2.1	2.24883870849039e-05	0.000301611980242077	0.155140858860504
TRIO	2.29800048266789e-05	0.000306155464009699	-0.283418861100333
ATP1A1	2.34404468275372e-05	0.000311510530037771	0.213178080401892
PRKCA	2.34256589698238e-05	0.000311510530037771	-0.292311514250621
SLC44A2	2.41567343194221e-05	0.000319027943052527	0.221175130135927
TMEM30A	2.41951547076109e-05	0.000319109529637205	0.330219936295417
OPCML	2.53703004620811e-05	0.000332809979348262	0.202713165323208
RPL18	2.57780069335845e-05	0.000336713153668307	0.165707150462556
PLLP	2.6187916529157e-05	0.000341701949327558	0.257517818738982
CCNL1	2.66528620101531e-05	0.000347353760806033	-0.253704131304137
NKTR	2.73966561300044e-05	0.000355952512038026	-0.292250558689684
CCT3	2.80841131337562e-05	0.00036365500155027	0.280011536860739
TM4SF1	2.82759699725703e-05	0.00036410757983337	0.154554235198569
RPL22	2.96637372793989e-05	0.000379751806491927	0.343733198913138
RPL35A	2.97726640744684e-05	0.000380348897846739	0.180775421120158
STK17A	2.98739312030583e-05	0.0003808458473726	-0.282612337629234
LBH	3.14943185786969e-05	0.000399004266391727	-0.302986357498402
TMEM9B	3.28679459273061e-05	0.00041383115836102	0.316954836122773
ANAPC11	3.3679208506199e-05	0.000422738102246874	0.279751825050566
RPL13A	3.37889411634013e-05	0.000423680018920554	0.335089431572706
SMARCA2	3.38509332352452e-05	0.000424021997540564	0.152769697331102
ARF5	3.41282880479733e-05	0.000426118497491181	0.358897809696503
ZNF24	3.41493101739006e-05	0.000426118497491181	-0.250296584148003
FSIP2	3.48213337707918e-05	0.000432187956649065	-0.290698310420811
AL450345.2	3.55491976100347e-05	0.000438892270521253	0.213891682975891
C1QBP	3.57660011954845e-05	0.000440777167104392	0.411509375912863
ARHGAP42	3.64754267722554e-05	0.000448163367373798	-0.24497216217987
MDH2	3.75248034132592e-05	0.00045783259149464	0.220517785689549
RAB14	3.76826574433577e-05	0.0004592996959638	0.240895187440492
FUNDC1	3.84278173512577e-05	0.000466984013244687	-0.180947049842153
PHLDA1	3.87714291171646e-05	0.00046975740457136	0.251814234181219
TXN	3.93034866792635e-05	0.000474935975088548	0.310850560712494
MT-ND4	4.08460113645593e-05	0.000489070918426826	-0.181041346086466
CLCN3	4.09198903271355e-05	0.000489475632287273	0.299093371942051
SSR4	4.10151949521686e-05	0.000490135592906884	0.39436538827073
GRINA	4.13243273376e-05	0.000493347028127183	0.173103611839893
HSBP1	4.19830373255807e-05	0.000499663621402804	0.34647310830415
MAGEH1	4.22387313094892e-05	0.000501810919730342	-0.303261839609084
CHM	4.23412233119739e-05	0.000502539708755235	-0.177088829281439
REEP2	4.43116079892818e-05	0.000521365769145567	0.152988350426287
KAT2B	4.55355647456384e-05	0.000534222720690184	-0.208199337642986
LTBP3	4.61026762439963e-05	0.000539427051091166	0.165190143716767
EPS8	4.71774363409938e-05	0.000549788196595951	-0.249490220901622
SERINC1	4.82826228737256e-05	0.000560528206422823	0.223791776926643
LIMA1	4.85650751308628e-05	0.000563271854295562	-0.23535577456647
HEPACAM	4.87101120468036e-05	0.000564418025073636	0.276588625563438
DCLK2	5.03614232670314e-05	0.000579156367570861	-0.301811053655775
TMX4	5.05619424255261e-05	0.000580915336634949	0.195753547821258
MICOS10	5.1005694854889e-05	0.00058327017908498	0.209148821961271
SNRNP70	5.09623436611903e-05	0.00058327017908498	-0.300881850543491
SAP30	5.1086966235608e-05	0.000583607415574785	-0.233015561341382
UCHL1	5.17298661592941e-05	0.000588246606520911	0.179708112138544
TUT4	5.21854396287367e-05	0.000592875138777452	-0.191893595983713
AC131097.2	5.38982289697249e-05	0.000607880879175005	0.262932901598603
TMED4	5.38418647451042e-05	0.000607880879175005	0.1889856209554
SNHG14	5.3904445439002e-05	0.000607880879175005	-0.267670091113351
KDELR1	5.39705578102865e-05	0.000608064965440064	0.383823712880166
SURF4	5.50205434252496e-05	0.000618183897748458	0.174249971916512
DPP10	5.5543010012798e-05	0.000621196686159617	0.222728253740611
CNOT9	5.69915628399757e-05	0.000633914350605303	0.160984480436598
TTYH1	5.69434777861966e-05	0.000633914350605303	0.302503173264682
UBE2S	6.05348544458598e-05	0.000664849080348279	-0.33319238825639
EIF3J	6.13704641805689e-05	0.000671610644298645	0.239162383790566
RPL36	6.32864802762894e-05	0.000690105163941359	0.205915852953953
USP24	6.42702237674048e-05	0.000699002320804686	-0.312551595637961
UBB	6.42848973584483e-05	0.000699002320804686	0.212582002022198
SLTM	6.59633991231282e-05	0.000714827855803695	-0.189352803567796
CEROX1	6.76836172380977e-05	0.000732170077350653	0.173602853321392
TTC9B	6.83790624505663e-05	0.000737081632576139	0.300718229355805
DAAM1	6.93562532021356e-05	0.000743676839646779	0.157846301814158
B4GALT2	7.00634895538718e-05	0.000748867228871098	0.152370686586895
GET1	7.0887367282113e-05	0.000754135380327915	0.190659862339432
NEAT1	7.09918296526154e-05	0.000754589395602604	-0.169219917257225
HLA-B	7.13709505122519e-05	0.000756074393455934	0.296878891533709
SIRT2	7.14410750878693e-05	0.000756074393455934	0.335342833945079
SHROOM4	7.45837961498611e-05	0.000783900088105209	-0.160980420148994
RPS23	7.51633063786657e-05	0.000788633557390588	0.198291188331847
REX1BD	7.60660910388799e-05	0.000796054130126684	0.221667641847087
PFN1	7.62994810780309e-05	0.000797812981511978	0.243130247747805
NASP	7.81089440453625e-05	0.000813251946825244	-0.272258851561073
LINC00632	8.46602075539667e-05	0.000865234405737737	-0.284146592728616
KIF2A	8.48929583492171e-05	0.000866887709296814	0.170984658409544
RPL11	8.49835414445867e-05	0.000867087712333114	0.217953706897908
SOX8	8.55347601987664e-05	0.000871256068646818	0.351899975762733
GINM1	8.63102982319524e-05	0.000877248646374463	0.244881519877994
ATG2B	8.69031199568108e-05	0.00088151810966157	-0.211034152905788
CTBP1	8.73447288754392e-05	0.000884237211074948	0.187041522545765
ATP6V0B	8.7986822939778e-05	0.000887351832009504	0.339594094370806
RPL41	8.95159213807781e-05	0.000897584522022531	0.159415344956395
LHFPL3	8.97232539579529e-05	0.000898925431163641	0.326170491499657
ZMYM2	8.99526614474683e-05	0.000900485126440926	-0.270553845040992
UQCRH	9.17180034324628e-05	0.000913182076739088	0.215772884397294
ACAP3	9.19606085939035e-05	0.000914588691170475	-0.308277402313181
BICD1	9.29983651760429e-05	0.000923405718613831	-0.197592835770352
SMS	9.66668577897676e-05	0.000951272330930104	-0.303116600679888
ZDHHC22	9.69362765621721e-05	0.000952439859737577	0.15785111305929
KCNQ1OT1	9.71430003459909e-05	0.000953703748573623	-0.387795717768905
VPS28	9.8343777805334e-05	0.000963942663191448	0.24596165857513
ARL16	9.86499332313121e-05	0.000966168111109875	-0.188840768642296
TOR1AIP2	9.95658749302138e-05	0.000972761369036067	0.158498818823137
SEC61A1	9.97213816452268e-05	0.000972761369036067	0.205331031889586
C4orf48	0.000100714702146508	0.000978543084578597	0.417298064539134
PHF21A	0.00010200895907037	0.000987974161083609	-0.150012767021632
ARID4B	0.000104217538154382	0.0010037924238797	-0.235687546479828
SEMA6A	0.000104503919873498	0.00100575758346338	-0.289440794511052
COX8A	0.000105639861274529	0.00101509018548058	0.369706106100623
ARID1B	0.000107050643314935	0.00102381323947166	-0.178203384511302
RPRM	0.000108647963186248	0.00103503710951142	0.172015155196288
UBQLN2	0.0001087858502179	0.00103554293742106	-0.188531189253895
RNF13	0.000115621398344663	0.00108705476365156	0.29395986117804
MAZ	0.000116434319484223	0.0010913371787113	0.168555800922896
AIMP1	0.000117001773479929	0.00109497521801562	-0.187599499529149
MORC3	0.000119388601784687	0.00111219907978366	-0.173643025403552
B4GAT1	0.000121973901456113	0.00113110649846887	0.15595631687174
OSGEP	0.000122596524006419	0.00113554933267972	-0.16555809844377
LINC00511	0.000124551146631189	0.00114817617628487	-0.250965500566047
MAP4K5	0.000125155578854172	0.0011527338495822	-0.185794252067768
DYNC1I2	0.000128307409474486	0.00117467645570607	0.168060846244372
MEGF11	0.000129878678042828	0.00118728165788702	0.174401717271652
GABRA3	0.000131608024414625	0.00119949910610135	0.173706185227811
CUL4B	0.000132240899884195	0.00120347102107726	-0.211319395415843
MDK	0.000132402270631443	0.00120404239108102	-0.212083012144962
CUTA	0.000134067367108217	0.00121737156467855	0.277934399285075
SSR2	0.000136802304779884	0.00123760485057535	0.345677915405637
ZNF131	0.000138659718934965	0.00125255262378161	-0.223398942819362
SRSF5	0.000141102556329832	0.00127085952836006	-0.260876432482098
LCORL	0.000144470675004622	0.00129641466115463	-0.170976144259499
GABPB1-AS1	0.000147226653628122	0.00131732964258349	-0.267759283588765
RPS26	0.000148153281767442	0.00132362547931658	0.303905298852879
MAP1B	0.000150300815069188	0.00134085014933528	0.219878998799104
GPCPD1	0.00015084026857883	0.00134369963541448	-0.180674204632098
EBPL	0.000153458232199905	0.00136304391989632	0.218747261250558
CCDC107	0.000153746678025238	0.00136381344404318	0.165122675775931
DAG1	0.000155344112295605	0.00137579234479059	0.224660537144284
ZEB2	0.000155820178618769	0.00137900858077611	0.177203779233326
ZC3H14	0.000156578280883429	0.00138371240552049	-0.198592203735566
ZEB1	0.000156829503336298	0.00138493038629516	-0.29308108196269
UQCRC1	0.000158009985313439	0.00139133089447226	0.150761820453703
DDRGK1	0.000157991115931418	0.00139133089447226	0.181059049362936
TMEM50B	0.000159835482542462	0.00140436744481373	0.154797407440068
TCEAL4	0.000161433666670976	0.00141738991448788	0.173883948789216
ADGRL3	0.000161696216726653	0.00141867521184096	0.15401868425976
KIF5C	0.000162875021245019	0.00142799184096585	0.194109587553664
MMP2	0.000164312731090593	0.00143750099198382	0.181264004078108
FJX1	0.00016645213150569	0.00144998565055563	-0.168853661748478
FABP5	0.000167146515396577	0.00145499671599316	0.241796726786794
GTF2B	0.000173317397195883	0.00149909728891878	-0.200851600550308
PHLPP1	0.000174165735110763	0.00150324107625989	-0.23659264266301
SLC1A1	0.00018521604812656	0.00158963007432865	0.247107097586855
SRSF6	0.000187566635609396	0.00160529174540823	0.160390578204742
RPS7	0.000190132781547451	0.00162270556326975	0.193515031905467
PA2G4	0.000195908375341216	0.00165924340363541	0.169598735176172
CDK2AP1	0.000196423417082067	0.0016624526630792	0.260079346426162
SSPN	0.000200807293451864	0.00169135136201905	0.1575826953664
SLC39A10	0.000204074807546624	0.00171532389853194	0.231020334122359
UPF2	0.000203995462659466	0.00171532389853194	-0.172674068949044
FAM66D	0.000210150669215076	0.00176154435355095	-0.154932126826118
STAG2	0.000211006051103959	0.00176554460276559	-0.31903819295031
CENATAC	0.000211061583561595	0.00176554460276559	-0.151556372310981
PPIP5K2	0.000217012570768773	0.00181160254736776	-0.195543795217631
ZBTB20	0.00022804772435837	0.00188951618560975	0.230391508798612
IGF2BP2	0.000228858656734513	0.00189156958415548	0.160914277753494
DDX46	0.000228818911406469	0.00189156958415548	-0.269276275770252
RPL34	0.000230315072279767	0.00190056620118432	0.244380061692902
CCS	0.000232295505809848	0.00191432187075281	0.160094332359047
ZFP36L2	0.000236289162487768	0.00194068563649167	0.169229163532446
ENHO	0.000239001718087417	0.0019603277253201	0.200305162607454
TM7SF3	0.000239177304075785	0.0019604512850185	0.153370284923028
SPECC1	0.000242660218274894	0.00197884791020913	-0.179462101551795
CBX4	0.000243720858111893	0.00198569902609777	-0.224948494023579
PTPRG	0.000256273017024923	0.00206864663379074	0.174467967884111
TCF25	0.000256257296082692	0.00206864663379074	-0.272393007452239
UQCRFS1	0.000257312018300626	0.00207566161129825	0.233861575806075
ABHD12	0.000258900741567373	0.00208488297952514	0.150705418797802
RPL26	0.000262927488078278	0.00210981170295664	0.242193171855135
CLPTM1L	0.000273127730172312	0.00216604478480159	0.166201687127032
NDUFB5	0.000275711023553136	0.00218228044760495	0.336728289562818
ZNF254	0.000277682633912404	0.00219220297865041	-0.235103103062649
BCAT1	0.000281266615470431	0.00221477058332713	0.153362431956472
ROCK1	0.000281659150996508	0.00221643248139198	-0.179440832934133
SLC35F1	0.000283380922623403	0.00222854552994181	0.219306269265906
BEND5	0.000283864602981011	0.00222959860104709	-0.15233710659726
CLK1	0.000284297347503853	0.00223144184130113	-0.267699143479057
RSBN1L	0.000299688967713172	0.00233048046406431	-0.269152277732499
CHORDC1	0.000300337002182656	0.00233236104808277	-0.232519872788337
ZRANB2	0.000303034734003443	0.00234832690760409	-0.157180351207315
C16orf87	0.000304146261764944	0.00235544597015552	-0.161651694814991
ANTKMT	0.000305490091952767	0.00236435392460022	0.167418672125109
CCND1	0.000307508306532913	0.00237095893162024	0.220668327103198
CHD1	0.000319827661930361	0.00244740302954605	-0.238523525259027
MPC1	0.000321148130855427	0.00245443186616854	0.170255013560997
MAP3K1	0.000325614597448388	0.00248235398167114	-0.217718881486942
PRPSAP1	0.000327694099000927	0.00249353771407995	0.173501824674897
MGLL	0.000339405515508392	0.00256505497588332	-0.169996162556688
GAL3ST1	0.000342712313849842	0.00258207618078231	0.273438670974505
PRDX4	0.000351900635452086	0.00263182024542335	0.267041921825011
APH1A	0.000360197485947039	0.00267747528659232	0.213071918710638
MORF4L2	0.000362434468564487	0.00268592971151582	0.228695397330419
MTSS2	0.00036457411369439	0.00269687683255577	0.178883697371108
CSDE1	0.000365574726591017	0.00270100673675504	0.224305373990524
UBE2I	0.000368027859606665	0.00271748745427824	-0.213725024495868
TNFAIP6	0.000368809062442229	0.00272161032000419	-0.191849104107348
NDUFB11	0.000371913374195826	0.00274286113469422	0.374826950177862
PPIG	0.000376308305617481	0.00276858634729295	-0.238236511100368
PPP1R12A	0.000377590928850234	0.00277512476127654	-0.177923413206258
KCNJ10	0.000381623023825525	0.00279422181653545	0.154385900499673
CUEDC2	0.000394129282487586	0.00286688560275217	0.163537153025001
FAM133B	0.000404625650872196	0.00293246395000249	-0.20593661275034
PLPPR5	0.000407229228652486	0.00294638066915451	0.157520572245587
ZNF821	0.000409508441356114	0.0029593648486877	-0.196463130814863
TAF1D	0.000416173654953986	0.00299726219575456	-0.242631369069091
PTPMT1	0.000418519457110705	0.00300385347142335	0.160457803516267
BCLAF1	0.00042335548791789	0.00302719003158149	-0.158033843971221
TMEM87A	0.000430876433012132	0.00307018312507419	0.181554763449536
RICTOR	0.000441850715939436	0.00313557396500194	0.193011114232949
NOS1AP	0.000444043089752242	0.00314814029009218	-0.157542853557438
CALD1	0.000445634022884779	0.00315508888202423	-0.266296270329392
KIN	0.000459632690908426	0.00323730914305917	-0.176241281706254
ZNF322	0.00047273582649723	0.00330860896791442	-0.167730009288801
SCPEP1	0.00047532259013275	0.00332290486164354	0.152958389453542
FNDC3A	0.000477732541795025	0.00333593340934399	-0.164575254198724
RPS15	0.000484143884939799	0.00336557703197242	0.178149702048763
RPL19	0.000486372400095878	0.00337236941589441	0.252018336835169
EDF1	0.000494436210735574	0.00341740206095844	0.30057318376764
CMTM5	0.000499668999828844	0.00344771609881902	0.351461283882939
PAFAH1B3	0.000501077233393132	0.00345353061593133	0.196608696616498
SRPRB	0.000506027028533798	0.00347587632141916	0.166503132564364
