Gene	PVal	FDR	Log2FC
MIR9-1HG	1.20322396483633e-09	3.52397464809259e-08	0.179556295773294
CLCN3	1.24500370585176e-09	3.63761489463339e-08	0.260791303508153
ANKRD44	1.27500981375789e-09	3.71639495356209e-08	-0.171068858631968
ADGRB1	1.30842043448021e-09	3.80469970626353e-08	-0.210689522588047
ERLEC1	1.39692656761698e-09	4.05241429223425e-08	0.239500845270772
HCG18	1.41856032924654e-09	4.10542116139526e-08	-0.180178630000056
PTTG1IP	1.51536327842318e-09	4.37520844429841e-08	0.245984822987803
AGO3	1.58484856560349e-09	4.56503668200836e-08	-0.201486817344343
BLOC1S1	1.65603217239209e-09	4.75885198151168e-08	0.301970756904867
CFL1	1.69737714983038e-09	4.86621294152075e-08	0.205229722006783
CSNK1E	1.75661678780259e-09	5.02425312164707e-08	-0.217098552771098
TCEAL9	1.9924430872874e-09	5.68544566005632e-08	0.252242505306461
PABPN1	2.03489563123817e-09	5.7930490313081e-08	-0.171073077532444
ANKRD10	2.23159884565973e-09	6.32355375917455e-08	-0.199429160042589
MAP4K4	2.3000856435366e-09	6.50253378808161e-08	-0.222399261297069
SF1	2.38922149709999e-09	6.73892890163562e-08	-0.173061339424712
AUXG01000058.1	2.50032510102255e-09	7.03605310110332e-08	-0.179707790108567
COMMD6	2.97913681582013e-09	8.36418343255431e-08	0.31583028127536
SCG5	3.0308213255402e-09	8.48977542404186e-08	0.271677324847421
FNIP1	3.1548130204101e-09	8.81687217809348e-08	-0.165567580734222
PRPF38B	3.40903321484356e-09	9.50559877919734e-08	-0.202516111108185
ATP5MPL	3.51827671902203e-09	9.78786186091483e-08	0.285455024322092
PSMB1	3.57679813732317e-09	9.92805355707451e-08	0.260154168919426
SOD1	3.74460619138214e-09	1.0370266534093e-07	0.236511957595887
NES	3.85943412035905e-09	1.06640879891278e-07	-0.202371315628617
ZEB1	3.89076587585471e-09	1.07263935986035e-07	-0.250270227291655
RBM5	4.11655224585078e-09	1.13233001303098e-07	-0.194193393535566
ERH	4.19778164719911e-09	1.1520788147695e-07	0.221612556997707
SUB1	4.35274123054784e-09	1.19192889346818e-07	0.202017127408741
BEX2	4.36563498331568e-09	1.19278523604551e-07	0.259748655708613
STMN1	4.61561595907223e-09	1.2582704845569e-07	0.156131802193123
RAC1	4.74221843098481e-09	1.28990453669527e-07	0.181925970459582
ARID1B	5.1713140566816e-09	1.40349463498339e-07	-0.20487967839763
ARHGAP21	5.28660829008525e-09	1.4316041473794e-07	-0.200569442273852
ZNF638	5.55528773534358e-09	1.501033829906e-07	-0.218685841493881
FOS	5.5733974350187e-09	1.50260271244776e-07	0.342562607459801
MPC2	6.30363768204639e-09	1.69573407512847e-07	0.283415008688424
KMT2E	6.73432665090697e-09	1.80364761814752e-07	-0.214536819525885
ATP5IF1	6.80014411851071e-09	1.81729015578493e-07	0.299746342718228
DYNLRB1	6.82086766101169e-09	1.81884840052262e-07	0.277142334093356
SMIM26	7.31614222612201e-09	1.94200768039943e-07	0.239726121356263
PDIA3	7.46581940367298e-09	1.97359420729563e-07	0.172674020573824
RPL7	7.90711758306633e-09	2.08573708514015e-07	0.229972893621085
GTF3C6	7.92595020373398e-09	2.08619891892679e-07	0.27899669747248
SHPRH	8.12466657764877e-09	2.13390436371665e-07	-0.186277540505827
RPL10A	8.66488565736018e-09	2.27090662088712e-07	0.215899611712467
PSMB6	8.86827373777702e-09	2.31923398628417e-07	0.273123990187442
OSBPL8	9.23744414172608e-09	2.41061763467736e-07	0.261196152106889
TPT1	9.64753326611072e-09	2.5122670315354e-07	0.173330967042659
ARHGEF11	9.71018000430396e-09	2.52320060409711e-07	-0.171874393374016
CBX1	9.93207403167959e-09	2.57538047025271e-07	0.25138867007425
CST3	1.01174040369533e-08	2.61787829456166e-07	0.281632126531058
FBXW11	1.03659743115656e-08	2.67652524877696e-07	0.244636856362021
ZNF292	1.04466015295948e-08	2.69165283715065e-07	-0.21941517099824
ZNF37A	1.04756759016464e-08	2.69346167972226e-07	-0.183569732130304
ARGLU1	1.12719927648492e-08	2.88001773299378e-07	-0.189327509403455
MTLN	1.30944525244493e-08	3.33171976418956e-07	0.185186294263113
ARPC3	1.37485607392695e-08	3.49087676317461e-07	0.268600618291919
SRI	1.39729818133095e-08	3.54049848311097e-07	0.241975521510803
PDIA6	1.45216175768006e-08	3.67189473013387e-07	0.241575005705723
FMC1	1.48017876490781e-08	3.73500480492131e-07	0.236754434427255
C18orf32	1.52897039200195e-08	3.85016812319996e-07	0.197130504542201
TIMP4	1.53375686177449e-08	3.8542741878296e-07	0.205032105339745
SIK3	1.60854863780471e-08	4.0339228980511e-07	-0.18259285840746
ZMAT1	1.67476430895567e-08	4.19137223468763e-07	-0.151586777755489
FAM171B	1.78626834293384e-08	4.45218270862264e-07	0.244505703507528
MARK3	1.80877917948253e-08	4.49828885917787e-07	-0.19115214348459
IER2	1.81213307026571e-08	4.49828885917787e-07	0.261607924331378
KRT10	1.88800127780459e-08	4.65821406178332e-07	0.262105164322104
POGZ	2.06677318987998e-08	5.08901229193632e-07	-0.16027101347346
SRSF5	2.43499363009755e-08	5.98361714373871e-07	-0.180329304991475
GPR37L1	2.45932580209111e-08	6.03127430139331e-07	0.157612712380935
RPSA	2.47060946177493e-08	6.04680427989123e-07	0.196148702480791
RPL29	2.52235785635067e-08	6.15833862809457e-07	0.217568073275739
TXN	2.52626517045392e-08	6.15833862809457e-07	0.26248109156001
AF117829.1	2.59632224982974e-08	6.31651068469534e-07	-0.152794727842393
RPL6	2.7652928013141e-08	6.71421888319067e-07	0.206994789454496
TRIM33	2.82921461968431e-08	6.85579328377073e-07	-0.15325802258397
SMDT1	2.86402880438715e-08	6.92641263128323e-07	0.232869150495843
NSG2	3.0206740042793e-08	7.26210464847699e-07	0.251173838585646
EPC1	3.02026567636748e-08	7.26210464847699e-07	-0.203903496560034
DDX1	3.04025853399356e-08	7.29482858068043e-07	0.223583520147425
FARP2	3.19089791791291e-08	7.62630846799811e-07	-0.186976774268816
C1QBP	3.18882376223923e-08	7.62630846799811e-07	0.253695048373474
CIAO2B	3.42132753012331e-08	8.14516045329358e-07	0.227619175113956
CPLANE1	3.43027108278996e-08	8.15056434515833e-07	-0.180769449210811
CREBZF	3.43974165222069e-08	8.15719704826626e-07	-0.164409139265847
GCSH	3.94007571409819e-08	9.3256094372638e-07	0.268070367459402
PCDH9	3.96296816793272e-08	9.36164994873547e-07	-0.172741472387034
TMEM50A	4.13038339593665e-08	9.73829583292939e-07	0.242064100708619
ASIC4	4.19172530326578e-08	9.86388075699133e-07	-0.153687106618368
SNHG25	4.69320303943403e-08	1.10015525375447e-06	0.159113081726534
DDHD1	5.13305658368056e-08	1.20095823863009e-06	-0.174398864316639
SOX6	5.19962444296836e-08	1.21420675567825e-06	-0.192616983765926
APLP2	5.28707803021681e-08	1.23227259509614e-06	0.234734886842484
ATP5F1C	5.55347830112183e-08	1.29189772364954e-06	0.270178117560717
NDUFS6	5.73574373394127e-08	1.32923412187144e-06	0.245775286813549
CD9	5.72627716955812e-08	1.32923412187144e-06	0.244009076974399
HES5	5.93117381322059e-08	1.36932751948701e-06	0.283577062171022
ROMO1	5.94433566049119e-08	1.36977681927507e-06	0.264246510498
GATAD1	6.10416828294033e-08	1.40395870507628e-06	-0.179526053685786
CHGB	6.25966678127412e-08	1.43701711277633e-06	0.172900324944939
STAG2	6.42002714546603e-08	1.47106550708399e-06	0.173438180139468
PRDX4	6.73836611916096e-08	1.54111732983732e-06	0.192158276796408
GADD45B	7.01369107499408e-08	1.60108802054024e-06	0.177931148047274
AL391807.1	7.15348386899907e-08	1.62995333007622e-06	-0.203570337708297
PTMA	7.2453651956069e-08	1.64781462074389e-06	0.187486813936856
PIAS2	7.88321770278955e-08	1.7862289017471e-06	-0.173062234328879
SF3B6	8.22633803433673e-08	1.85708440690119e-06	0.257256830993914
PRDX5	8.46616464111795e-08	1.90769868564527e-06	0.256322798932174
CASC9	8.64472998321523e-08	1.94077366332734e-06	-0.158561332822997
OAZ1	8.95038104123245e-08	2.00203303400315e-06	0.211210267968715
RWDD1	9.08312799659412e-08	2.02801174081177e-06	0.236158511409408
UPF3A	9.29168329564943e-08	2.07079065857238e-06	-0.197036176338374
UBR3	9.38182239594363e-08	2.08707098217959e-06	-0.157437144059537
STMN4	9.53511682109729e-08	2.11731603156475e-06	0.199574887427622
SNX22	1.07229011890688e-07	2.37674759023771e-06	-0.190714765322767
PRXL2A	1.2097120352523e-07	2.6764878779957e-06	0.191007307185465
ETV1	1.2979050911692e-07	2.86124817300532e-06	0.218608576109411
BICD1	1.31117476190319e-07	2.88529321930155e-06	-0.164364514403143
SELENOT	1.3394250532745e-07	2.94215794525925e-06	0.23670660424946
HSPE1	1.36138358878926e-07	2.98502293893774e-06	-0.164347396646878
AP2S1	1.36934651218595e-07	2.99710196296182e-06	0.198473725435172
SUGP2	1.3839670368882e-07	3.0236832596629e-06	-0.195325015485344
RPL22	1.42823692681241e-07	3.11483171199286e-06	0.238808578572717
UBR5	1.54343643220202e-07	3.34813306331853e-06	-0.163543598572932
DHRS7	1.54273559503144e-07	3.34813306331853e-06	0.232781562548531
NENF	1.58992453941287e-07	3.44286319146265e-06	0.256352751665209
ANKRD36C	1.60071619192356e-07	3.46009678795796e-06	-0.201426818864553
CLSTN1	1.642281233894e-07	3.53742164189548e-06	0.227585014882696
RBM6	1.65393571086067e-07	3.55625296421502e-06	-0.190918552636492
SEPTIN2	1.7260952696624e-07	3.6913096362447e-06	0.166566056362166
OGT	1.74143061328026e-07	3.71170891448373e-06	-0.162177299084693
NLGN3	1.86575552799414e-07	3.95598476795007e-06	0.197812703110539
ATP5MC3	1.87309527283713e-07	3.96466422307798e-06	0.236525191620474
RBM39	1.90003407198278e-07	4.0147259725131e-06	-0.170218159294354
SETD5	2.11594941270996e-07	4.4478640580769e-06	-0.191569652927973
ZFYVE16	2.14351546251323e-07	4.49806775664502e-06	-0.197870612733807
MPC1	2.186322777979e-07	4.57218494648245e-06	0.224253482893132
FAM177A1	2.19801281592868e-07	4.58877444802341e-06	0.222499148890759
MYL12B	2.22672248672108e-07	4.64077845227381e-06	0.260056232773013
PPP1R9A	2.49149732078971e-07	5.15739945403471e-06	-0.191759252665425
SLC25A6	2.53700538421725e-07	5.24271518738498e-06	0.180049864225752
CLTC	2.59584822636507e-07	5.35525243050619e-06	0.217481944569423
MICOS10	2.67386622955012e-07	5.49763102045381e-06	0.227754497776703
RBM3	2.68670091382078e-07	5.51473584209969e-06	-0.180875806368822
EDF1	2.7419134989978e-07	5.61862240994298e-06	0.213827346546539
TOMM20	2.78701096867265e-07	5.69193393986607e-06	0.220817983640953
USP24	2.7967927724315e-07	5.70237564769714e-06	-0.196909485890418
TMEM160	2.85277246914811e-07	5.80681836095097e-06	0.190578330237028
TMSB10	3.09034980992441e-07	6.27994047065004e-06	0.283874082222224
SLC6A1	3.43985469785968e-07	6.96698929103819e-06	-0.175958793876011
RAB14	3.45999336542277e-07	6.98461140031541e-06	0.217127648889581
USP11	3.5765650469414e-07	7.20801797331607e-06	-0.189596435665076
PRRX1	3.68625905141693e-07	7.41685037808155e-06	-0.199195592058147
SCARB2	3.98961005223281e-07	8.00083868110333e-06	0.182911549796359
LUC7L	4.02676532545275e-07	8.06211228192695e-06	-0.17755586333171
DPM3	4.0755163970264e-07	8.14636362633117e-06	0.179022168502195
SEM1	4.12592907400699e-07	8.2336555197463e-06	0.232159600211522
HSPA13	4.19949664009038e-07	8.3667948556972e-06	0.200115326205212
NEDD8	4.24790952413414e-07	8.4494656381515e-06	0.198189300364577
POLR2L	4.32361862442258e-07	8.5860738634265e-06	0.258662384051371
ARF5	4.33699596146281e-07	8.59865773982878e-06	0.21472871803417
RPL14	4.46972343280149e-07	8.83312820142469e-06	0.162697595681704
OSTC	4.50758745147224e-07	8.89356470837325e-06	0.178013337314731
HNRNPM	4.66826978276552e-07	9.19573852530892e-06	0.226236456433756
NASP	5.73597435535378e-07	1.12085527683097e-05	-0.199915206648453
TMEM14B	5.98261621373056e-07	1.16532203856924e-05	0.208202595870818
NDUFB8	6.14726885094985e-07	1.19548717319507e-05	0.193640726967837
TSPAN6	6.28862471851344e-07	1.21909482043182e-05	0.210631544268701
GON4L	6.34570708967364e-07	1.22626773237633e-05	-0.154218297496415
TCEAL3	6.37252093820291e-07	1.22950392129972e-05	0.248475463731614
SMC3	6.76658215732253e-07	1.30142154153354e-05	0.192718345587061
SNRPF	6.88704020308501e-07	1.32250663522448e-05	0.232750571073887
CHRM3	7.00470092382906e-07	1.34298920538029e-05	-0.175793328914002
EIF3K	7.32689501022104e-07	1.40036570829154e-05	0.223436048876005
NACA	7.34314459535991e-07	1.40127851473642e-05	0.180496070373152
NDUFB7	7.39639052359497e-07	1.40704232811005e-05	0.240615939315624
SULF2	7.89271477224913e-07	1.49216293364518e-05	0.20967788462535
AGAP1	8.10575513476507e-07	1.52770968303836e-05	-0.196910532078194
MICOS13	8.79759867558068e-07	1.65300111730564e-05	0.198371326935553
MZT2B	8.85624385745449e-07	1.65932161109309e-05	0.209852053551265
CLASP2	9.65704846480055e-07	1.79515270777183e-05	-0.180988644309458
KANK1	9.8368001656428e-07	1.82578784837379e-05	-0.169170762658859
RHOB	9.87971642194467e-07	1.8309708142824e-05	-0.198221354736796
NDUFB10	1.02588868653583e-06	1.89548843096249e-05	0.229653300183239
SSR2	1.05987906794662e-06	1.94740985811824e-05	0.168747866785505
VDAC1	1.05997912117303e-06	1.94740985811824e-05	0.251736642293889
DYNC1LI2	1.06036809600314e-06	1.94740985811824e-05	-0.184630158267925
ATP6V0E2	1.09327270016791e-06	2.00182001306607e-05	0.193838417077134
PSMA1	1.13402243273526e-06	2.06405603144496e-05	0.161510128170625
SERINC1	1.1603651530249e-06	2.10886006159123e-05	0.180651090492405
CFL2	1.17879408405293e-06	2.13599586773567e-05	0.163687156336043
EVL	1.22974869013393e-06	2.21845210525934e-05	-0.164340016167918
TMEM147	1.24649578817239e-06	2.24204021516191e-05	0.191595694726672
KANSL1	1.26407941949399e-06	2.27032381621766e-05	-0.167566148744984
ADGRB3	1.28819621439998e-06	2.31024087613317e-05	-0.156154733812097
H2AZ1	1.31821106015703e-06	2.35714665852092e-05	0.168708294780035
PHLDA1	1.4079633778214e-06	2.49933964147278e-05	0.170358435511905
SFSWAP	1.41577231108202e-06	2.50955402543464e-05	-0.155640240397506
UBE2G2	1.43733031184512e-06	2.54120345374196e-05	-0.154268348038295
CALM3	1.45200946693718e-06	2.562628846778e-05	0.228803207019215
RAB10	1.48442340825345e-06	2.61605527922069e-05	0.218944828865282
TTC14	1.50673974480279e-06	2.64774280622684e-05	-0.173987397166231
GOLGA4	1.55057772419478e-06	2.72086289448144e-05	-0.181354383167682
NDUFB3	1.56042883141906e-06	2.73422056214074e-05	0.22436076929854
GOLGA8B	1.62830391845553e-06	2.84906529456982e-05	-0.173072063757255
COPZ1	1.64315973768263e-06	2.87094561892961e-05	0.159432144729635
DYNLT1	1.66450949718346e-06	2.90409349844308e-05	0.213777194301696
LINGO1	1.68031502462876e-06	2.92748750296592e-05	0.185085043811335
PPT1	1.68884893793853e-06	2.93542724383092e-05	0.152270338564977
EIF3J	1.70166491576437e-06	2.95205022957817e-05	0.191232946905945
POLR2K	1.84464944826707e-06	3.18272351475676e-05	0.154162185710862
TOP1	1.85491792544593e-06	3.19522039823288e-05	0.200067435146114
VCAN	2.00690373309434e-06	3.44730172887218e-05	-0.180057601330767
KCNJ16	2.0168210781331e-06	3.45461933060863e-05	0.176283657934158
PFDN2	2.12581911043027e-06	3.61596501332659e-05	0.228366482447006
MMGT1	2.22111564773364e-06	3.75713094262755e-05	0.159530243476189
S100A13	2.42853682488935e-06	4.0966464423168e-05	0.166855302429024
CXADR	2.45642072096074e-06	4.13629504830568e-05	0.194577561055216
SPCS3	2.47502295347578e-06	4.15708849364683e-05	0.198555283846967
RAB31	2.47798282434692e-06	4.15708849364683e-05	0.231139004406041
ERGIC2	2.52425896627566e-06	4.22311982946913e-05	0.160619256582529
DDOST	2.63318680201876e-06	4.38329281164451e-05	0.183598906980199
TMEM14C	2.6343543140482e-06	4.38329281164451e-05	0.190632708136925
TANC2	2.63110027894589e-06	4.38329281164451e-05	-0.178062956649107
MT-ND3	2.6590995144171e-06	4.41844658089469e-05	-0.153504664990422
CCNL1	2.67960746185642e-06	4.44647363201799e-05	-0.163291234956364
CBX5	2.8169844142578e-06	4.65545746296759e-05	0.18344386479224
CLTA	2.87719697949908e-06	4.74854144738138e-05	0.215233664889926
UBE2D3	2.97369774757835e-06	4.89457824678899e-05	-0.160431500507958
SLC1A1	3.11608526889758e-06	5.07423325187283e-05	0.166385468123457
MTRNR2L8	3.16312036969152e-06	5.14396658788848e-05	0.16656303977966
ATP5MC1	3.29257855389153e-06	5.3331912305938e-05	0.210642917802049
FUNDC1	3.35655268652064e-06	5.42961297489756e-05	0.151490422783605
SERPINB6	3.44962321695255e-06	5.57278417310073e-05	-0.153031605585533
EIF4G3	3.62250488840889e-06	5.82893968407612e-05	-0.17619485974809
SRP9	3.88249655475403e-06	6.2145387186384e-05	0.215730569849549
RSRP1	3.94298271924097e-06	6.27450783121285e-05	-0.185077122671107
SF3B5	3.94451160000195e-06	6.27450783121285e-05	0.211864618721888
ZNF462	3.99119897191644e-06	6.33045623948254e-05	-0.179601753557324
ERP29	4.24166972309911e-06	6.70161867117845e-05	0.160842467086746
RALGAPA1	5.04976213528006e-06	7.87646806617822e-05	-0.162255535190782
CALCRL	5.09146107265599e-06	7.93137934698312e-05	0.190326861414261
PPA1	5.12309514890846e-06	7.9704918539642e-05	0.210792756856861
BTF3	5.1472085711462e-06	7.99781911951762e-05	0.209654085503251
ATOX1	5.50698683667965e-06	8.4920240197435e-05	0.230732771895589
CCT5	5.67272178171641e-06	8.72556059447135e-05	0.165219385062107
TMEM167A	5.75075431328973e-06	8.81229139626192e-05	0.199241180729116
PCDH15	5.8092520889482e-06	8.87964903158002e-05	-0.182228060290065
RPL31	6.07571222983122e-06	9.2637544897539e-05	0.186424608338582
CHD9	6.12587425887009e-06	9.31697413743219e-05	-0.157749861199684
PJA2	6.18928100022717e-06	9.4017025940018e-05	0.168667210516021
NME1	6.37135254843956e-06	9.64229599431132e-05	0.163090538600294
SAP18	6.38667897509423e-06	9.65352850530022e-05	0.157444677053175
ATP1B3	6.61207353997754e-06	9.95724465397604e-05	0.153120265693098
NAV1	6.9315419053358e-06	0.000103490123826242	-0.173743836547095
CACYBP	7.48965045550646e-06	0.000110829708801696	-0.162415266799943
CREB5	7.5843297383471e-06	0.00011200413433426	-0.172335129294249
SREK1	7.83767922675219e-06	0.000115327200477499	-0.172113604940163
NDUFB9	8.00319327538425e-06	0.000117338534780634	0.200647640730827
GNG3	8.04651873167073e-06	0.000117832294088603	0.232707001110116
TXNL4A	8.22765631761847e-06	0.000120340558810868	0.155731946188
ADGRG1	8.67546233103162e-06	0.000126135025534392	0.195192637411819
LAMTOR5	8.8421855746464e-06	0.000128250590900946	0.182336802926655
POLR2J	8.85247262175531e-06	0.000128250590900946	0.212488850805087
BRD2	9.63290691463446e-06	0.00013862195079183	-0.177702631936102
ATP5F1D	9.98744410443304e-06	0.000142997250700399	0.19340217195879
ELAVL3	1.00204910896469e-05	0.00014330240945885	-0.184183873738853
IFI27L2	1.07046786103261e-05	0.000151315092439714	0.225363784014937
C19orf53	1.0840288700963e-05	0.000153054850757065	0.160563547925544
ATRX	1.12702376067888e-05	0.000158575359322248	-0.187602921022071
JUND	1.13710168497579e-05	0.000159809239109429	0.174351298126268
AZIN1	1.13987820964413e-05	0.00016001531694694	0.150469163441245
NUP42	1.25961288497859e-05	0.00017481422913913	0.170144689792694
CCDC28B	1.28223954434636e-05	0.000177752458060182	0.175474641215572
SOX8	1.29150465338617e-05	0.000178631328786017	0.153843121268227
ATRAID	1.30906515309808e-05	0.000180650991127535	0.17498431471123
ARPP19	1.33369298249718e-05	0.000183841900623455	0.21134640431176
BAZ2B	1.34702618276311e-05	0.000185261607771237	-0.164005449240959
PSMB3	1.36986405838218e-05	0.00018797921061822	0.155206421066576
NDUFS8	1.41044331061461e-05	0.000192681701929935	0.152857297798422
TCEAL8	1.47073668024273e-05	0.000200023464095818	0.176646314750447
RAN	1.52015459609855e-05	0.000206132539873798	0.171533602499339
TBCB	1.5207190569581e-05	0.000206132539873798	0.165087334881311
TBCA	1.54256560161322e-05	0.000208862014329293	0.206545583726683
WDR45B	1.54905299971876e-05	0.000209508131623092	0.169560774332489
DNAJA2	1.62330770444751e-05	0.000218824028635954	0.158136382315354
BCLAF1	1.82715964668793e-05	0.000243880882677593	-0.170297509929953
CEROX1	1.8371227395962e-05	0.000244943013304458	-0.186787472331066
DHX36	1.85116725755006e-05	0.000246546409121689	-0.166745275399885
MIR503HG	1.94480278739962e-05	0.000258172570027299	-0.150390240334956
CHD7	1.95885722969156e-05	0.000259003165325763	-0.175465063741475
SELENOW	1.95954249374441e-05	0.000259003165325763	0.170196515129873
ASH1L	1.99458991797158e-05	0.0002630661627234	-0.169677733537948
TMOD1	2.03798663390648e-05	0.000267633664084945	0.160184057374111
G3BP1	2.05699879175378e-05	0.000269261803254973	-0.158631556308777
DRAP1	2.10268279770817e-05	0.000274653101694223	0.196052195728283
CCDC47	2.18867716416492e-05	0.000284667882917425	0.166252286065743
SH3BGRL	2.23166788043306e-05	0.000289028205978038	0.198167268496491
SNRPE	2.4891452767114e-05	0.00031832388758614	0.189937346280218
CALD1	2.58793777181776e-05	0.000330611757397597	-0.150998241165817
PLEKHH2	3.26012440136599e-05	0.000406699686556515	-0.174639472647679
MRPL57	3.37021718378704e-05	0.000418297382780398	0.163116188638136
NARS1	3.42529341335042e-05	0.000424270876848364	0.173135172480493
MRPL52	3.43326493060991e-05	0.000424827402204041	0.178661167746982
PDCD5	3.50326764537381e-05	0.000432612818533371	0.192559219112526
AURKAIP1	3.81107629874054e-05	0.000464981766598584	0.175198597775053
PPDPF	3.81989759318733e-05	0.000465592907241486	0.172678097176863
BRK1	3.84584872244144e-05	0.000467822215609336	0.180132955792557
ATP6V1G1	3.88889781265643e-05	0.000472588149114159	0.19177781068394
TMEM30A	4.41179800837142e-05	0.00052876633048322	0.173310368773755
MTPN	4.61064376011712e-05	0.000548293984832623	0.207895129801361
CTNND2	4.63528097451438e-05	0.000550152444526182	-0.15140804068727
PSMB2	4.85552475910135e-05	0.000572951921573959	0.176192697100824
MAP4K5	5.33537794072701e-05	0.00062414722979022	-0.155773773340078
GLRX5	5.37424946854249e-05	0.000628092906787651	0.191372400742047
HIF1A	5.49644447887833e-05	0.000639315013528963	0.16675707359164
NDUFA8	5.6810765891394e-05	0.000658907771919844	0.154586838652543
PRELID1	5.70913283909249e-05	0.000661533580302055	0.176265447353747
COPE	5.8241393405866e-05	0.000674220035702219	0.159214885752329
CNN3	6.00005034061292e-05	0.000692614506709883	0.152195289124326
SNRPG	6.17411665966319e-05	0.000708482476308639	0.2027816126009
PKIA	7.38313997045079e-05	0.000828771033631576	0.181228142771179
PSAP	8.04074581283477e-05	0.000890313949339539	0.157473424275028
ASAH1	8.64849054921753e-05	0.000955009177916761	0.178845387340661
CACNG7	8.85873556175194e-05	0.00097594731563913	0.15049395618311
TM9SF2	9.18500091827422e-05	0.00100696962490918	0.154401452538268
UBE3A	9.6080056518373e-05	0.00104490269836054	-0.152639764119253
LINC00511	0.000101387747959201	0.00109289370328836	-0.150492343177924
SET	0.000101878095687192	0.00109624421376888	0.166388755063906
MAP1B	0.000105842372151113	0.0011329122621223	-0.158252809170583
BNIP3	0.000112550851214893	0.00119425156028453	0.177648634609535
AC010642.2	0.000112808990217293	0.00119491430834675	0.159703309705943
NPAS3	0.000117625781701116	0.00123310186430535	-0.15371239413494
THRA	0.000128250254404441	0.00132739013308596	0.159125772938015
NTRK2	0.000129398411960124	0.00133813954722185	0.170584735689825
DCTN3	0.000130843964507747	0.00135080079335005	0.168062577576921
RPL13A	0.000131709403760406	0.00135739273046448	0.180075636226326
NFE2L2	0.000141715649125357	0.00144956832076317	0.175170703599363
C2orf80	0.000145175541819382	0.00147993459587188	0.16805069693167
EIF1B	0.000145291212679144	0.00147993459587188	0.157469007024624
ARID4B	0.000146008289550324	0.00148599936689842	-0.158617081115707
RPS27L	0.000153624312084452	0.00155058985412183	0.160463788245066
SNRPD2	0.000162058853037259	0.00162697224151585	0.166912861805286
EIF1AX	0.000169678745119612	0.00169442887501703	0.185989738734802
PHPT1	0.000173581961377921	0.00172775590408195	0.16543350622615
SNRPD1	0.000177903125179285	0.00176214993334518	0.157027347123342
ATP1A1	0.000201887121658218	0.00196779522490967	0.151724576844445
DDIT3	0.000213516653901788	0.00205815224475338	0.150760795862815
TLE5	0.000238107790278709	0.00226128339243691	0.156573126270482
VPS28	0.000238933019201764	0.00226735739200555	0.165948708540726
PFDN1	0.000239141076807604	0.00226756985330067	0.153288226912272
C4orf3	0.00025397501466132	0.00239520992591405	0.174723960359165
RBX1	0.00025679346791771	0.00241992177753009	0.182938292416109
XRCC5	0.000271683526362998	0.00253869235460696	0.161965631837449
SSBP1	0.000274417273500849	0.00256031945092886	0.158025537249321
RNF7	0.000275434161461629	0.00256393095573999	0.162531501222185
HACD3	0.000280337198520867	0.00260361840725122	0.166179691439327
MAP1LC3B	0.000321951729451542	0.00293213756285734	0.176640364599424
MRPL51	0.000361136371879808	0.00324544408371457	0.151614785133944
PHF6	0.000367422764366782	0.00328742433788389	0.160093129900433
TMEM9B	0.00037245810328027	0.00332362974143534	0.161185371559106
NDUFS4	0.000403011041099192	0.00354098837765787	0.157586131426018
CHMP2A	0.000405102501983139	0.00355680579203457	0.175689805988914
RHOA	0.00041127646081762	0.00359293234332303	0.167004962281873
ARL4A	0.000473358069566113	0.00402865651819578	0.163375659358112
SSB	0.00047618991165786	0.00404711718237818	0.158370992638986
NDUFA5	0.000501726726254142	0.00420116600692933	0.154741149639718
PSMB7	0.000504120754942612	0.00421110253052438	0.15443674761469
GPX1	0.000521530026466035	0.00431826861913877	0.150936939046045
ATXN7L3B	0.000523759265019238	0.00433085436945156	0.166072099203481
NDUFA12	0.000606721295891687	0.00492024381588657	0.154455874706401
HDDC2	0.000638429105251871	0.00513645234679914	0.153769730075919
TSC22D4	0.000692694228193857	0.00546856794371789	0.15968397921505
CCDC85B	0.000826240637734175	0.00629892441238919	0.155956520181699
ARPC5	0.000925853506090936	0.00690742142326732	0.153162543335604
NAA38	0.000983394531370204	0.00723070283661908	0.158049305871799
PTGES3	0.0010766983909807	0.007757945397668	0.15903171021451
TCEA1	0.0012338057820336	0.00870004042492865	0.153045831758376
ZFP36L2	0.00127432363036958	0.00894443361936995	0.173020987622415
BMERB1	0.0013249983717072	0.00924169338301542	0.150420769134548
RSL24D1	0.0021329981340144	0.0135678678180822	0.163359652256194
VBP1	0.00642803838601473	0.0318998914296619	0.15040971882245
