Gene	PVal	FDR	Log2FC
STMN4	3.6841414385468e-19	1.0842028768427e-17	0.278626073746633
EPB41L2	3.69917204280178e-19	1.0860093307389e-17	-0.199109073569477
ATP6V0B	4.27380016176218e-19	1.2498251647033e-17	0.257910457310463
AC092691.1	4.27762972935379e-19	1.2498251647033e-17	-0.211034392502463
RPL28	4.46332291237316e-19	1.30096808421989e-17	0.231886857901989
CSMD1	5.927622211658e-19	1.71957363589024e-17	-0.197853400369647
RPL26	6.64366713241631e-19	1.91631896867092e-17	0.253356355212651
HECTD4	6.84971253079825e-19	1.96374505020279e-17	-0.15820512080306
RGS12	6.95543190147237e-19	1.98473574328696e-17	-0.164611991651086
SOX5	6.98135674046698e-19	1.98748974059029e-17	-0.240896538711824
ERH	7.28729875343235e-19	2.06976231803882e-17	0.233094110312473
PKD1	1.02907607039203e-18	2.89587696951564e-17	-0.166510489586807
SHC2	1.04993577345192e-18	2.94778519567088e-17	-0.188369361397168
SRI	1.08758880310753e-18	3.04649588356704e-17	0.257436414620757
ASH1L	1.11216514658931e-18	3.10111254230486e-17	-0.242587475434008
ATAD2B	1.22212331677588e-18	3.38453334870382e-17	-0.16320868422336
UBR5	1.22195923954009e-18	3.38453334870382e-17	-0.178571426264637
NDUFB4	1.23463476748583e-18	3.41144670029512e-17	0.32432465284314
MALAT1	1.31811925722316e-18	3.62571857848343e-17	-0.24707796088274
RPL11	1.72462373062611e-18	4.73322013980599e-17	0.25109446300297
MAN2C1	1.73604101194461e-18	4.7538719459371e-17	-0.153166129998999
NSD2	2.15854002932229e-18	5.8844306647574e-17	-0.155121494645822
TRAF4	2.30048604497361e-18	6.22967540294074e-17	-0.189787961778791
MPDZ	2.3638995904407e-18	6.38723577390536e-17	-0.225053501607873
CHD3	2.42248213283798e-18	6.53107600184332e-17	-0.170716012409209
BDP1	2.44337377661605e-18	6.57289073431977e-17	-0.212283272893702
SIPA1L2	2.89799819657378e-18	7.76167806463939e-17	-0.167429229659051
SCAND1	3.10376020503439e-18	8.29457842102518e-17	0.338678222962181
DSTN	3.15263386772724e-18	8.40679419793728e-17	0.274463813674064
RERE	3.2480085226234e-18	8.64225012784305e-17	-0.199506695101837
TNFAIP6	3.48612750134512e-18	9.2156006869974e-17	0.169653115483266
CTNND2	4.02506818521998e-18	1.05944305487266e-16	-0.19843334109377
EIF4G3	4.05988458228894e-18	1.06402082410933e-16	-0.205928193236319
TPT1	4.3598109325362e-18	1.13774296835608e-16	0.233488170107849
ATOX1	4.3978709754292e-18	1.14522810709844e-16	0.290626039126683
ANKRD10	4.47066954709796e-18	1.16170823784484e-16	-0.184346515941105
AHI1	5.46836657223475e-18	1.41493985056574e-16	-0.214802699045003
KRT10	5.66798468123569e-18	1.46349042097107e-16	0.322788116921579
RPS9	5.88084611726962e-18	1.51524838882308e-16	0.290250911833248
NRDC	5.94143332685062e-18	1.52763632043846e-16	-0.222209471275198
BRWD1	6.08360225118678e-18	1.56090408180135e-16	-0.181303122497555
ACIN1	6.18750993169239e-18	1.58423603345407e-16	-0.187752289694073
TMCO1	6.47611154542521e-18	1.65466004820666e-16	0.331985171494986
SPRY2	7.18968390569e-18	1.83044108063128e-16	0.300906825831412
TMEM258	7.58016025313825e-18	1.9246673008644e-16	0.322555935568713
ZC3H7A	9.37639722945334e-18	2.3611121518209e-16	-0.192851154118335
SCD5	9.79642401693646e-18	2.46180507240422e-16	0.226736537252754
YWHAB	1.00904786917846e-17	2.53049314707937e-16	0.201170938424788
ATP5ME	1.16512177620737e-17	2.9159082485288e-16	0.330960174958799
HOXB2	1.53120589166533e-17	3.82425716869297e-16	0.178525134040711
AKAP8L	1.63782682144141e-17	4.08219978984979e-16	-0.167235847920453
RAB9A	1.66629626169076e-17	4.13627565935553e-16	0.32832570921029
MRFAP1	1.86321386272357e-17	4.61570606601277e-16	0.294394423904093
SBDS	1.91027926271921e-17	4.72272077643517e-16	0.344729279704062
RPL29	2.23093992959782e-17	5.49323979035849e-16	0.160577550722892
S100A6	2.29769726095134e-17	5.64623272595549e-16	0.193360309163329
SUB1	2.56104671321368e-17	6.28073564427282e-16	0.247059468799152
PCM1	2.776881741533e-17	6.79640415016884e-16	-0.233525381074884
PXDN	3.29560343555863e-17	8.0498409516955e-16	-0.176564615814598
MPRIP	3.35855381434746e-17	8.18722908874762e-16	-0.151423955355665
TMEM59	3.56597891857947e-17	8.67555787502213e-16	0.171043792076832
CFL1	3.59183095402411e-17	8.72107980944264e-16	0.210131670533449
NACA	3.67718560460062e-17	8.91060868829115e-16	0.227912879817528
ATRX	3.7115879221449e-17	8.97616302834765e-16	-0.248509641281466
RPL6	3.76868328897693e-17	9.09623102930341e-16	0.232736918986103
RPS24	3.81331754637851e-17	9.18580812503368e-16	0.244675908012602
SELENOM	4.26269293885759e-17	1.02078958553466e-15	0.248689831562278
TSC22D1	4.55611550536291e-17	1.08679372396479e-15	0.199585915568163
DPP10	5.10844750753758e-17	1.21616899433833e-15	-0.188307626391267
SPTBN1	5.85548740999263e-17	1.38591216546977e-15	-0.206144132647325
MPC2	6.16865732740883e-17	1.45159560577349e-15	0.331093478282887
CALM1	6.24318768123764e-17	1.46630867597991e-15	0.229935922876643
SYNE1	7.12505132647437e-17	1.6643683609467e-15	-0.252164459706419
DHRS7	7.12736144088369e-17	1.6643683609467e-15	0.217168809524213
RPL5	7.24134013412938e-17	1.68775738660538e-15	0.217891093789786
SKP1	8.56644008318553e-17	1.98523591529307e-15	0.220023022742143
HSP90AB1	8.65840168167005e-17	2.0027473435272e-15	-0.193839114454971
RALGAPA1	8.95634858369279e-17	2.06774830345255e-15	-0.18215531018105
FIS1	9.09506286503296e-17	2.09208366663026e-15	0.293059784019391
PPP1R9A	9.12428478824218e-17	2.0946407917068e-15	-0.212628382044887
CSPP1	1.02008646775001e-16	2.33301798326422e-15	-0.157733805396702
PHIP	1.06093854682794e-16	2.41739598365851e-15	-0.20028361717037
C1QL2	1.16543313616063e-16	2.64561986838843e-15	0.215559452714682
SIK3	1.21555607331626e-16	2.75428317688524e-15	-0.192070377182973
ST3GAL6	1.24482702352843e-16	2.81017974830919e-15	-0.180315761418854
ATP6AP2	1.35206314971591e-16	3.03543147931626e-15	0.223333860743415
CKB	1.71375076521841e-16	3.80546147192954e-15	0.272066053913733
ALDOC	1.86326199504411e-16	4.11501243136957e-15	0.18971428995274
SCAPER	1.87698842111898e-16	4.13784330598082e-15	-0.151527307079577
GRID2	1.98733476887742e-16	4.36534523962229e-15	-0.210393649532637
NDUFB7	2.02081813167558e-16	4.43092492677807e-15	0.252387712532592
FGF12	2.07303994518814e-16	4.53728258971017e-15	-0.249212553485417
CD47	2.3530221197687e-16	5.12254173774246e-15	-0.15572121020313
ARHGEF4	2.55504441674278e-16	5.55244794691808e-15	-0.160105418326209
MT-ATP8	2.61992609244506e-16	5.68333168153312e-15	-0.256553136861795
LAMTOR5	3.2016882536312e-16	6.9207466622297e-15	0.306658737014063
N4BP2L2	3.5659587049794e-16	7.69453244945467e-15	-0.210060643520364
ZFP36L1	3.67924641319192e-16	7.92497997254197e-15	0.305202884889778
RPL23A	3.71613723914203e-16	7.9903493136693e-15	0.317839698180009
HSBP1	4.06944576899771e-16	8.73464695549545e-15	0.254643939094799
POMP	4.21869146272675e-16	9.03910154987399e-15	0.311902355942518
SOX4	4.55622893383695e-16	9.71120837154462e-15	0.299463383050657
DUSP1	4.87655211337708e-16	1.03398144028948e-14	0.239684690444336
VBP1	5.07706017745971e-16	1.07091771929733e-14	0.329739300449668
SNX3	5.47717762185181e-16	1.15133855930596e-14	0.2608218818469
RARRES2	5.62018945867649e-16	1.17734775058003e-14	0.244259976380885
HES1	6.04418204727472e-16	1.2596859273612e-14	0.311365382751132
APOO	6.27315116742516e-16	1.30517879399938e-14	0.212173696840185
CCDC14	6.42755090485681e-16	1.33276195587464e-14	-0.171136213604461
ARL6IP5	6.54747823909771e-16	1.3542769032559e-14	0.199495912130379
H2AZ1	7.50867552223444e-16	1.54643261640892e-14	0.279371355565772
FSIP2	7.61323644463609e-16	1.56532755384412e-14	-0.214314172886012
GTF2I	8.21642192045218e-16	1.68367719655172e-14	-0.189469180286408
TUBA1A	8.21261546340337e-16	1.68367719655172e-14	0.233578606773074
TMEM176B	8.56895820627791e-16	1.75297632451042e-14	0.177051668787362
PLEKHH1	8.67243368159975e-16	1.77117780189595e-14	-0.151658256873265
CREBZF	8.83966412898901e-16	1.80231749594896e-14	-0.180340888352352
SLC44A1	9.13224216565511e-16	1.8588678928191e-14	-0.203633475639919
CEP290	9.18238642919526e-16	1.86596481630219e-14	-0.161553187694078
DYNC1I2	9.53437345672628e-16	1.93106638519068e-14	0.263004718076756
CAMK2N1	9.72967972769536e-16	1.96736057142953e-14	0.29396645517546
CALM2	1.01884570857321e-15	2.05332716811957e-14	0.185748618899201
DYNLL1	1.20138645141712e-15	2.40139651901101e-14	0.219484756911914
NDUFB6	1.21615685765785e-15	2.42694831741427e-14	0.266723860357452
PHF14	1.26209120718876e-15	2.51041040934793e-14	-0.216617169842898
PENK	1.27263307336151e-15	2.52726304470962e-14	0.162864376750713
BCHE	1.34440586896452e-15	2.65558929671001e-14	0.186788347000655
SERP2	1.34408989783222e-15	2.65558929671001e-14	0.186777426819537
OST4	1.38173558087724e-15	2.7217962337506e-14	0.277621804605059
MED13L	1.54228423616725e-15	3.01857650261389e-14	-0.190802665179939
NDUFB1	1.58002326650823e-15	3.08749186461841e-14	0.308890940348796
NFIA	1.6109624153685e-15	3.14292076340185e-14	-0.219898268747256
PPFIBP1	1.70900765649873e-15	3.31303341409825e-14	-0.174953880388186
SPCS1	1.71511801627432e-15	3.31960956145139e-14	0.238684481766353
DYNC1H1	1.8068019173484e-15	3.49153035072404e-14	-0.206573130945285
NIN	1.91910784760725e-15	3.69685554303271e-14	-0.159016975839238
UQCRQ	1.94109479641863e-15	3.73332137774184e-14	0.295406030448644
RAN	1.9498687587504e-15	3.74429986644947e-14	0.167999277800347
KMT2C	2.2255627858863e-15	4.2536460569686e-14	-0.222975544026562
SIRT2	2.23472059437937e-15	4.26447540924301e-14	-0.180227789158695
CLTA	2.36862553643366e-15	4.50592269103805e-14	0.209075894216127
SOD1	2.51271084650568e-15	4.75778877029053e-14	0.263123657948211
GPBP1	2.56633673433156e-15	4.85180658458071e-14	-0.190495205983073
ZNF518A	2.74866719851883e-15	5.17249190993998e-14	-0.168959847564769
KMT2A	2.93937509346112e-15	5.50411276798803e-14	-0.186097480518764
PCDHB2	2.94961717745544e-15	5.50820712358766e-14	0.254522772742812
RPS2	3.02215368005798e-15	5.62645775831525e-14	0.215625771253273
SF3B6	3.074465787136e-15	5.71513708649802e-14	0.293316536764746
GATM	3.09295692824095e-15	5.7407724870223e-14	0.164195786878527
SERF2	3.15358436815028e-15	5.84441970989672e-14	0.219641368978733
ILF3	3.19054581659178e-15	5.90396000879324e-14	-0.185676507708698
AKAP9	3.45222024805136e-15	6.36887702257571e-14	-0.237366827635922
PCSK7	3.49230698912791e-15	6.43311391526683e-14	-0.157407906677007
CPLANE1	3.57067775771831e-15	6.56757341189966e-14	-0.189433140410071
PCDH7	3.64057803589789e-15	6.686072113146e-14	-0.190036283944384
BAZ2B	3.7696619906815e-15	6.91274502885783e-14	-0.20817546758484
COPS9	3.93918758565777e-15	7.19122540861559e-14	0.301533490029013
SLC1A3	3.98181701669202e-15	7.25819869027756e-14	0.247305923858827
LARS1	4.03154092294843e-15	7.33788514038289e-14	-0.220624479189401
SHPRH	4.13259356020632e-15	7.49945990353636e-14	-0.208000377163291
CHKA	4.23558432517077e-15	7.67495420820632e-14	-0.161733169839288
CCNL2	4.56006725259595e-15	8.23847653194592e-14	-0.168158783426258
DOCK1	4.63182996658926e-15	8.35576652613806e-14	-0.195481541021919
ZEB1	4.80821304655809e-15	8.66116606749469e-14	-0.225397396241139
BEX5	4.97927386146928e-15	8.94292230443004e-14	0.267341941839891
ANKRD11	5.85360557038585e-15	1.04212951648866e-13	-0.232136455764903
SCN2A	6.02491891602795e-15	1.07106746319431e-13	-0.154644060916073
TCEAL6	6.32564320105733e-15	1.12126386668379e-13	0.188482322602193
MAP3K4	6.62414113286896e-15	1.17077620341141e-13	-0.153632897954467
GOLGA4	6.72709049239184e-15	1.18725370207488e-13	-0.210016370419193
OGA	7.28868798606434e-15	1.2808164945871e-13	-0.159837482596412
ASIC1	7.53303774969302e-15	1.31995681545195e-13	-0.166327769622262
VPS13C	7.88306473959941e-15	1.37931045364939e-13	-0.198746751175828
RBM28	9.16799585775098e-15	1.59727151798449e-13	-0.163676085861719
COX7B	9.40070598273874e-15	1.63548179725339e-13	0.296044247317852
RPL10A	9.69278350996653e-15	1.68389708402875e-13	0.198720464856365
TBCA	1.04856397143254e-14	1.8138968531311e-13	0.282739475336606
MDM4	1.08857483817921e-14	1.88044759528751e-13	-0.170563431312594
ANKRD26	1.27217488217444e-14	2.1914064648796e-13	-0.191721794690607
TPM1	1.37360735128738e-14	2.35947490594553e-13	-0.190331344965665
BOD1L1	1.40310350401842e-14	2.40001443901638e-13	-0.204568053472417
REV3L	1.40243066885525e-14	2.40001443901638e-13	-0.235771228529385
NDUFA13	1.6091384014546e-14	2.74474962248115e-13	0.151645604404337
MYL12B	1.7142555988344e-14	2.91997261207316e-13	0.214963360979878
SELENOW	1.73387538412742e-14	2.94927856077272e-13	0.195209593787627
RPS6	1.81650175399048e-14	3.07696753418664e-13	0.232886302088856
NDUFA3	1.83448087540092e-14	3.09882640819799e-13	0.24204759718392
RPL22	1.90878687120989e-14	3.21989144448707e-13	0.297123220376135
CXADR	2.03263850563273e-14	3.41936832910365e-13	0.276386225852317
KMT2E	2.28939124251455e-14	3.82275022177428e-13	-0.224163773709192
COMMD6	2.29120868119117e-14	3.82275022177428e-13	0.265087524333017
BLOC1S1	2.468769782083e-14	4.10777729544682e-13	0.224458968160873
ASAH1	2.84601110857806e-14	4.70980131017126e-13	0.17457823629855
PTPRD	3.22740451866898e-14	5.30501902913921e-13	-0.212525735934191
SEC61G	3.61225752336768e-14	5.89792795894244e-13	0.245203195992114
BCAS2	3.61807203186735e-14	5.89953454274979e-13	0.192077962218088
NCOR1	3.85730834304149e-14	6.2562160416422e-13	-0.192398851618367
AC131097.2	3.91293394963665e-14	6.32962414925992e-13	0.276421296616837
FUS	4.11725221283637e-14	6.64253649608594e-13	-0.198092470504983
ATP5MPL	4.15438015704526e-14	6.69359430844245e-13	0.268662463684338
EEF1B2	4.17198589489806e-14	6.71310457633597e-13	0.151203356704135
CBX1	4.19550549838053e-14	6.74206692785808e-13	0.257121778835257
BRD2	4.65765744128243e-14	7.41642377188818e-13	-0.205121509825873
COL6A1	4.7025945398936e-14	7.4782274890261e-13	-0.161065527958558
IRF2BP2	4.84373318001628e-14	7.68266406851154e-13	0.183500546951755
TM4SF1	4.88919014531419e-14	7.73467347729562e-13	-0.169965415057083
TTC17	4.88865660939086e-14	7.73467347729562e-13	-0.153947902483852
PCNX1	4.8980239462822e-14	7.73862437981172e-13	-0.151446248094296
GIHCG	5.4658191154353e-14	8.5802119353228e-13	0.157497852521994
IL1RAP	5.93025748587232e-14	9.28541470191778e-13	-0.181352960765497
FAM89A	6.04949940876745e-14	9.45999184113661e-13	-0.154484641600032
CSMD3	6.13547982767103e-14	9.58217584850976e-13	-0.19296561378678
ZMAT1	6.38931878275482e-14	9.96586849218194e-13	-0.156758224347792
FGFR1	7.38018304301367e-14	1.14093893043451e-12	-0.184100790447724
RNF144A	7.73070462646185e-14	1.1921097929669e-12	-0.150972497768147
TIA1	8.65892438466938e-14	1.32853572248702e-12	-0.182847780123248
TAF1D	8.7309654423263e-14	1.33790816746714e-12	-0.179742747953099
NAV1	9.16484311148199e-14	1.402280119419e-12	-0.223219779470599
MDK	1.02872127931425e-13	1.56071714090247e-12	0.189302570865727
GADD45A	1.03342495916379e-13	1.5659080677751e-12	0.209138623759562
KMT2B	1.07549694463128e-13	1.62562428029478e-12	-0.15460242124438
NENF	1.09092197413714e-13	1.64690112115412e-12	0.200266410030299
SOX21	1.14102630404082e-13	1.71829275601116e-12	0.152429884848952
AKT2	1.17461747997031e-13	1.76669991168441e-12	-0.176088080157564
OGT	1.19897146053226e-13	1.80111174015751e-12	-0.154372647548153
ZFYVE16	1.25960465215515e-13	1.88293165443951e-12	-0.163631868171211
AGO3	1.26861921354934e-13	1.89408880868926e-12	-0.162880778675054
MAP1B	1.29197750684672e-13	1.9242586940389e-12	-0.184033943535004
ZEB2	1.33531317655042e-13	1.98396348238567e-12	-0.176718167138791
NEDD8	1.34240071919671e-13	1.99207047187721e-12	0.221455623879166
RPS10	1.47501252632186e-13	2.18091137820447e-12	0.16202300103726
RAC1	1.56356116881697e-13	2.30904142137385e-12	0.195733182824021
NSD3	1.60791260120361e-13	2.36881020488537e-12	-0.182604522869216
NDUFAB1	1.61792360650588e-13	2.38068686822364e-12	0.279119198493298
COX4I1	1.71572909540427e-13	2.50948496313441e-12	0.222228553885658
NDUFB8	2.11551562834531e-13	3.05760856437649e-12	0.204184885764878
PSMB6	2.35332636886914e-13	3.38529740200222e-12	0.19178639006356
POLR2J3.1	2.52780671991088e-13	3.60234579583099e-12	-0.205931376166524
ATP5F1C	3.47314827967577e-13	4.87000140247271e-12	0.195970808898872
RBM26	3.52633623623024e-13	4.93889271250916e-12	-0.176418608898514
DIAPH2	3.61468071768294e-13	5.05104068707801e-12	-0.152443582302986
RPL12	3.89119446626109e-13	5.42501803840716e-12	0.252298162205402
U2SURP	4.44049220468355e-13	6.15570162267879e-12	-0.197587365148954
HLA-C	4.53394450933259e-13	6.27101520866125e-12	0.273717951704756
UQCRH	4.68115570493702e-13	6.45999487281309e-12	0.286828737424822
COPE	4.96526984506163e-13	6.82892349298847e-12	0.155505695807336
RBM39	5.14425711930452e-13	7.05919238180518e-12	-0.175270648117241
PTGES3	5.39544735391531e-13	7.39557783763948e-12	0.241006346118295
GHITM	6.62305549277242e-13	8.96755839614518e-12	0.183075152093188
NDUFA11	6.89760722214775e-13	9.31863683673567e-12	0.267432645998832
SENP7	6.91997554106015e-13	9.33852610861521e-12	-0.176348112939556
BRK1	7.10542703321903e-13	9.55711237408635e-12	0.169729632788728
TACC2	7.54340710210405e-13	1.01128025178921e-11	-0.16454315771098
VCAN	7.7817683648459e-13	1.03867472174714e-11	-0.187966775969348
BEX4	8.56516887386079e-13	1.13579161190512e-11	0.17773706555622
GDI1	9.27026134979768e-13	1.22529980373462e-11	-0.15124175412843
GOLGB1	9.67840638437274e-13	1.27648355477694e-11	-0.17670151352847
PCDH10	9.86582250306401e-13	1.29979816860756e-11	0.251086610966883
KCNJ16	9.93494188298002e-13	1.30749402173314e-11	0.198892244607224
TALDO1	1.10341049535237e-12	1.44436788635997e-11	0.269426901203089
EIF1B	1.14217019371558e-12	1.48872193979172e-11	0.249851015725589
NKAIN4	1.14507775046427e-12	1.4909205294691e-11	0.177781215822627
TTC14	1.16101271826404e-12	1.50684891903919e-11	-0.168187983741653
EMC10	1.1831998840515e-12	1.53076484999163e-11	0.185377546706184
NDUFB5	1.21557378464581e-12	1.56436276416009e-11	0.19621659589765
SCN3A	1.23856688476799e-12	1.58893039534364e-11	-0.17465549998459
ASCL1	1.27888319304804e-12	1.63612571886301e-11	0.288373451363386
MRPS33	1.3440586514256e-12	1.71704898638712e-11	0.170297364622496
YWHAE	1.38789956982178e-12	1.77120349490422e-11	0.16111453922274
VDAC1	1.41772732360564e-12	1.80738035523963e-11	0.189671052348814
C1orf122	1.467746898308e-12	1.86919633670861e-11	0.154915276185407
MTPN	1.49618147400368e-12	1.90342336895906e-11	0.263551847135844
CHD9	1.56747327612597e-12	1.98790769691864e-11	-0.196908820360846
ZNF207	1.5913240195963e-12	2.01606226673544e-11	-0.177184626594522
CCND1	1.63673948800968e-12	2.07020918275604e-11	-0.188140831243055
FXYD6	1.81061138929008e-12	2.27032822355233e-11	0.15239734766098
RIMS2	2.18598180921638e-12	2.71080037098578e-11	-0.163236009638566
EDF1	2.25817751887116e-12	2.79140911315521e-11	0.156347008035046
SRSF2	2.79685936953256e-12	3.42952243776116e-11	-0.163299910412872
PET100	3.39664321500416e-12	4.13179318574161e-11	0.242332547851989
SNRPF	3.68212115664725e-12	4.46698768097413e-11	0.245182194831424
DYNLRB1	3.83149354699304e-12	4.63307234548772e-11	0.245014738338164
ZFP36L2	4.01438878238656e-12	4.83508187369694e-11	0.270220572157911
MT1E	4.06339172840837e-12	4.88928110138437e-11	0.200914662779747
TCF25	4.12320591826487e-12	4.9563694763552e-11	-0.187460320006
RPL13	4.67306169461978e-12	5.58435444974475e-11	0.178666579267127
RPL23	4.67807745432751e-12	5.58488367054759e-11	0.286719311584322
LINC01351	4.76307405278542e-12	5.68080306705745e-11	0.184447441308344
GABPB1-AS1	5.03238215379718e-12	5.96703720818689e-11	-0.17573272587297
SPEN	5.24534038375762e-12	6.20148519911247e-11	-0.158592743121277
ARL2BP	5.72529991460514e-12	6.74933280473673e-11	-0.152600793611209
NDUFA5	5.84416086469637e-12	6.87617886710374e-11	0.228904690292935
ATF7IP	6.49836884377562e-12	7.59469652526619e-11	-0.161161145251721
NME3	6.60659806522075e-12	7.71380326678212e-11	0.195786385015552
ZNF22	7.29857390079965e-12	8.46509810545737e-11	0.218373744880503
CREM	7.32443715619954e-12	8.48703519816555e-11	0.171997612110926
SLIRP	7.33143320912856e-12	8.48708945811252e-11	0.255016966695978
TCEAL8	8.79183994567006e-12	1.00916110203448e-10	0.236672564604957
SENP6	9.86268094368911e-12	1.12258082353472e-10	-0.152374528011141
SAP18	9.95212117851015e-12	1.13170629379092e-10	0.244312388364473
PEAK1	1.05557952180901e-11	1.19812199812764e-10	-0.167797477826184
RPSA	1.06966962318547e-11	1.21186225491319e-10	0.210760878485796
RPLP2	1.09709382885503e-11	1.23948260238728e-10	0.267590118233568
ATP5MC1	1.11123590963659e-11	1.25429983035043e-10	0.203037772786544
TUT4	1.14682458222401e-11	1.28733167488068e-10	-0.194716532353045
LSM7	1.35444996511695e-11	1.49836027391063e-10	0.192671244110316
ATP1A2	1.42160614770549e-11	1.5641509803538e-10	0.235794200277601
RPS16	1.49337672488534e-11	1.64016276448063e-10	0.221288164704198
ARL6IP1	1.50295097488815e-11	1.64771456519829e-10	0.167482753319534
RSL24D1	1.56624790130303e-11	1.70943571211921e-10	0.249985092886949
MTA1	1.60095563309801e-11	1.74419903184889e-10	-0.152853062137387
CCDC50	1.70233428254921e-11	1.83825009662011e-10	-0.161129681465722
HTRA1	1.76649572346139e-11	1.8991384041051e-10	0.187960711991862
GTF3C6	1.768571300307e-11	1.89969756294189e-10	0.262075516056902
IER5L	1.90763768344955e-11	2.0436823708745e-10	0.161718018329497
CAPZB	2.06388318885613e-11	2.20333963159964e-10	-0.164062672210601
CSNK1E	2.07435947015737e-11	2.21170112014549e-10	-0.156712304834014
NTRK3	2.10381653564443e-11	2.23743404371064e-10	-0.156010884623706
CASK	2.15161711357882e-11	2.28303212929089e-10	-0.17790720248623
RTN3	2.42142757141865e-11	2.53844591671554e-10	0.153902901534022
RPL7	2.4579977375508e-11	2.57236729808979e-10	0.209439159301544
ADGRB3	2.49872982272218e-11	2.61275576411867e-10	-0.155974070361298
ATXN7L3B	3.15961208227573e-11	3.25915053723256e-10	0.24718468340285
MRPL33	3.1629532457284e-11	3.25984371224311e-10	0.258903414263146
SREK1	3.34717343341772e-11	3.42944875355123e-10	-0.155897239667438
ARPP19	3.41764819276196e-11	3.49872065198674e-10	0.240936647614907
ATP5IF1	3.50779235233195e-11	3.58199565209282e-10	0.193999342032881
HES6	3.89885720747729e-11	3.95487899293357e-10	0.20241937149697
PNN	3.91440646731137e-11	3.96735652989824e-10	-0.157271843988463
NDUFB10	4.0253821587298e-11	4.06970134971581e-10	0.202388174078114
C2orf27A	4.18112787642578e-11	4.22017477312298e-10	-0.158661573690223
RALGPS2	4.2268201096554e-11	4.26277076789607e-10	-0.155446902237338
NAA38	4.26543462979011e-11	4.29816444996919e-10	0.17014373087791
TIAL1	4.44943955620104e-11	4.46516066556149e-10	-0.152039749031617
ANK3	4.92459823012448e-11	4.90571926464195e-10	-0.164728162440735
COX5A	5.3357599710794e-11	5.28941854925266e-10	0.252018792191141
SLTM	6.46365163618408e-11	6.35081073473179e-10	-0.169399310571685
SF3B5	7.1294281796778e-11	6.9546091340579e-10	0.198982323303941
NDUFB9	7.77462976965366e-11	7.51793771787649e-10	0.228215390661285
GRB14	9.75254599420082e-11	9.31986261558487e-10	-0.153065549175461
DANCR	9.8853239184257e-11	9.43936364470157e-10	0.219829357702768
KHDRBS3	1.04929178349871e-10	9.97276307538505e-10	-0.195739774150343
FMC1	1.13268863272089e-10	1.06905148929059e-09	0.223502508088567
EIF1AX	1.14721055419265e-10	1.07942083962672e-09	0.250052428540935
FYN	1.16232123853948e-10	1.09195609894482e-09	-0.176990712278741
HACD3	1.19631723268443e-10	1.1204465002128e-09	0.217402646475271
PPA1	1.20204085372766e-10	1.12494444035065e-09	0.212868916882401
CALM3	1.36251264668795e-10	1.26446557401215e-09	0.156604324490239
SMIM26	1.46278032239333e-10	1.35135673807789e-09	0.20787116474176
SNHG6	1.47151748390254e-10	1.35840083377942e-09	0.241400345023334
STMN1	1.47356288588311e-10	1.35926159556574e-09	0.15051072706213
PRPF4B	1.48483907023654e-10	1.3686294011169e-09	-0.184163086399893
XYLT1	1.52009022151216e-10	1.39795646651566e-09	-0.162393921172976
ANXA5	1.66335662715399e-10	1.51843853554606e-09	0.167569268964123
YIF1A	1.66542887587859e-10	1.51903531449629e-09	0.156477273746907
SRGAP3	1.80187348998322e-10	1.63615471622045e-09	-0.176088841018516
PRRC2B	1.85228770315591e-10	1.67818914826729e-09	-0.172823383249319
ABHD2	1.95282683186448e-10	1.7655231590159e-09	0.192034652851237
GPR155	2.02425529267817e-10	1.82317329568425e-09	-0.16381930328227
ADGRG1	2.1480596085581e-10	1.92489530674535e-09	0.190750513694155
OFD1	2.23830553639492e-10	1.99681705741353e-09	-0.156243124222616
APLP2	2.26961538589226e-10	2.0232710005768e-09	0.172679492846409
SRSF5	2.29025338726317e-10	2.03869275646101e-09	-0.154717300694413
COA3	2.36243011044546e-10	2.09677905403572e-09	0.166972472029392
EMC2	2.53721784052979e-10	2.23733151526284e-09	0.165957262689588
TNRC6A	2.56683858441172e-10	2.26018742836484e-09	-0.151487311709684
GADD45GIP1	2.5803585153058e-10	2.26915168914039e-09	0.213185878925565
RAB31	2.64032936275996e-10	2.31322399622578e-09	0.240309072241834
SSBP1	2.76347496709836e-10	2.41591408540961e-09	0.150128522880818
SEC61B	3.10173951199635e-10	2.6809302661013e-09	0.197976111880253
RBX1	3.61147401227238e-10	3.08295730203312e-09	0.194094849627375
GRIA3	3.6511086353733e-10	3.10955298213487e-09	-0.151245706127046
DRAP1	3.95531639062885e-10	3.34762848778587e-09	0.209614070924333
FCHSD2	4.14233766090668e-10	3.49605893908738e-09	-0.152271603241177
PCDH17	4.14803708493342e-10	3.49620268587245e-09	0.215804913595844
ANKRD28	4.27849414534311e-10	3.59623186490539e-09	-0.167919484780006
TTC9B	4.29123223087672e-10	3.60445799420202e-09	0.159236295355873
NDUFB3	4.63871303638835e-10	3.87235832627552e-09	0.223202353143909
ATP5PO	4.64708240121639e-10	3.87669517527703e-09	0.20253995036228
ST13	5.39634316186354e-10	4.45007015772042e-09	0.239285229757204
UQCRFS1	5.5522161013869e-10	4.57552059691216e-09	0.232658575283976
ZKSCAN1	5.78313571045776e-10	4.74660191074063e-09	-0.160818480353082
SUMO1	6.57724644963198e-10	5.34450504919198e-09	0.155675005228491
AP2B1	6.85995915684274e-10	5.55574808902655e-09	0.245438399039286
