Gene	PVal	FDR	Log2FC
TCN2	3.64671505023656e-10	8.04614673339564e-09	-0.247709699322119
TMCO1	3.68318533132634e-10	8.10499863990786e-09	-0.726063236263642
TMED7	3.87014326887549e-10	8.45546685917287e-09	-0.560290228431513
NDUFAB1	4.06323448141274e-10	8.86147905740959e-09	-0.801884675753616
COBL	4.09372710845099e-10	8.91206580668662e-09	-0.444702961962748
CHMP2A	4.11989005682875e-10	8.95306357011558e-09	-0.697707173203134
MYDGF	4.2083732378661e-10	9.12910521386478e-09	-0.57655751587813
JAGN1	4.3044707079008e-10	9.30451340806946e-09	-0.366012310331225
PLPPR1	4.44863583369926e-10	9.59915007720302e-09	-0.617276570980491
ARGLU1	4.90699493254391e-10	1.05138823002033e-08	0.448565987790164
CLSTN1	5.01691535981517e-10	1.07305757074295e-08	-0.653494112852181
YWHAZ	5.04181563211773e-10	1.07649815236108e-08	-0.454491720409064
FKBP2	5.46275914175093e-10	1.16231145293039e-08	-0.313768322344855
KRT10	5.5276954177501e-10	1.17408250673012e-08	-0.70443872743208
LAMTOR4	6.01555740414891e-10	1.2710727089424e-08	-0.808404916560635
MFSD3	6.32529428821365e-10	1.33421103872113e-08	-0.226181968963062
ARPC1A	6.52356430017794e-10	1.37366018617367e-08	-0.189720464484145
OSTC	6.6910073119302e-10	1.4064934991498e-08	-0.598693439151038
USE1	6.72897624678026e-10	1.41204444848672e-08	-0.210529071289351
RPL8	6.7699434603261e-10	1.41820445078838e-08	-0.519280337898395
VLDLR	6.81303641709257e-10	1.42478790688273e-08	-0.181594859263597
CNKSR2	7.32499634913544e-10	1.52402351638826e-08	0.186117940770706
ZC3H7A	7.62195058553586e-10	1.58311024661819e-08	0.241065166553765
PPP2CA	7.64530401161543e-10	1.5852648199297e-08	-0.176257403645083
CMTM5	7.85859234331021e-10	1.62672861506521e-08	-0.783703745781059
ARHGEF11	8.24709509794762e-10	1.70138129106815e-08	0.487621100864396
CZIB	8.423884983328e-10	1.72618971982189e-08	-0.157995962308157
MPC1	8.4175596353448e-10	1.72618971982189e-08	-0.732608240309884
AKR7A2	8.50515048257103e-10	1.73992299570586e-08	-0.325556208948014
ZNF37A	8.639850000191e-10	1.76452321157747e-08	0.520771575717792
STMP1	8.89177509328037e-10	1.8129423908887e-08	-0.453934490519492
SRSF8	9.32551972657958e-10	1.89820954034527e-08	-0.459991405213922
ACBD5	9.49865235617942e-10	1.93023363104857e-08	-0.326641087842679
NUCB1	9.55922805771143e-10	1.93931648287093e-08	-0.465607539033843
POMGNT2	9.69282365161015e-10	1.95990819962111e-08	-0.443476682257851
ACP2	9.7676075921666e-10	1.97176514914266e-08	-0.182181199824047
PTGDS	1.03536367982168e-09	2.07975273382602e-08	-0.908877302132336
RBM15B	1.05581209804628e-09	2.11734534539231e-08	-0.165769346956865
SNHG14	1.06795509980707e-09	2.13818616949898e-08	0.652384799638496
LEPROT	1.07050292694617e-09	2.1397794184605e-08	-0.498836533223197
SEPTIN2	1.076963261511e-09	2.14917521451533e-08	-0.556342434988704
RETREG2	1.08010387387042e-09	2.15192636404231e-08	-0.40498819686641
SCAP	1.12682332070229e-09	2.23770621394099e-08	-0.220068112797831
GALNT13	1.1391301939572e-09	2.25847354850637e-08	-0.470122144854261
RPL5	1.14184771567569e-09	2.26019224498333e-08	-0.546579904387652
TAOK3	1.2104997318178e-09	2.37300693815262e-08	0.378126930586885
PCDH15	1.22991863558801e-09	2.40721094494173e-08	0.581576896713045
NDN	1.25347145329818e-09	2.44938349746091e-08	-0.596010457924819
SCN1A	1.26200744065953e-09	2.45819726838513e-08	0.676990488198954
PLP1	1.26783273112468e-09	2.46561164732894e-08	-0.402394101165511
TMEM59L	1.28204548526988e-09	2.4872274668799e-08	-0.659944321689182
PDXK	1.28302080089604e-09	2.4872274668799e-08	-0.169462349691845
CHRM3	1.29646415260751e-09	2.50930534006268e-08	0.162126113726173
FAM171B	1.320704752522e-09	2.54814646801757e-08	-0.631070892588406
HMGB1	1.33546340329144e-09	2.56446769566013e-08	-0.454096711401821
FNBP4	1.37256625183312e-09	2.62745323411252e-08	0.361520585396717
WSB1	1.415631434254e-09	2.70565050180659e-08	0.38921390312035
COX7B	1.43200177034021e-09	2.72839900486194e-08	-0.824166359266206
PSMD10	1.43434777020351e-09	2.72861204322359e-08	-0.464068358046337
SLC27A5	1.45284237839573e-09	2.75949672898088e-08	-0.269684534189701
LENG8	1.49802126557554e-09	2.83648584751536e-08	0.542011858034088
TMEM183A	1.54896671675702e-09	2.92388415946731e-08	-0.239177165725727
RPS3A	1.56039542143093e-09	2.94091192622468e-08	-0.357394750529778
NEU1	1.58345394496216e-09	2.97977242370152e-08	-0.19006182600403
NAIP	1.66131423691541e-09	3.11668675506113e-08	0.150939673190422
FAM216A	1.70727892519641e-09	3.18822591948376e-08	-0.232517477589693
PAXBP1	1.71396578699387e-09	3.1958265887872e-08	0.632593090800936
PCOLCE2	1.74022877909064e-09	3.23491842907671e-08	-0.215992326351785
CAPNS1	1.74416310592667e-09	3.23730456119793e-08	-0.217185123052549
GLT8D1	1.79472239739463e-09	3.32095445430355e-08	-0.169433390261857
MLEC	1.7973887613974e-09	3.32095445430355e-08	-0.607902175551286
CMTM6	1.81269633404569e-09	3.33913428773756e-08	-0.26785260776657
TSPAN3	1.81117519337296e-09	3.33913428773756e-08	-0.658397549198115
RFK	1.84507147154938e-09	3.39365329548683e-08	-0.365507377854115
DDX46	1.85775160140395e-09	3.40671476095292e-08	0.15821666313326
PSAP	1.96243915243086e-09	3.57895617869813e-08	-0.592780860112824
TSHZ3	1.963400179913e-09	3.57895617869813e-08	-0.157378502774685
TMEM205	1.97095882491935e-09	3.58738004899256e-08	-0.350334800907379
CBY1	2.03800502181425e-09	3.69838860793722e-08	-0.183252262128265
MRFAP1	2.07714133644592e-09	3.76381708338487e-08	-0.662325968461489
CMTM8	2.24298182182273e-09	4.0403446887789e-08	-0.325020345099089
NDRG2	2.30739289330996e-09	4.15024880795207e-08	-0.30292968871773
DNAJC9	2.34080821769997e-09	4.20416040628967e-08	-0.198230242522774
PGM1	2.35100915626477e-09	4.21628117848189e-08	-0.403956077255153
ARL4A	2.36761425867449e-09	4.23983474211019e-08	-0.638617867765296
CCDC88A	2.37692603010057e-09	4.25027783391189e-08	0.587837092216561
PLD3	2.38779381360418e-09	4.26346869086958e-08	-0.454277468358087
TMEM121	2.43487860543316e-09	4.33486478252992e-08	-0.343551654391485
RPS14	2.44502028546977e-09	4.34658409700762e-08	-0.543513944747009
SDAD1	2.49152863297383e-09	4.42282546431823e-08	-0.190519863312693
POLR2J3.1	2.49779305662555e-09	4.4275103919547e-08	0.663174671661173
TSR3	2.59907780083209e-09	4.6003677074728e-08	-0.435728845857139
PLAAT1	2.81434586291568e-09	4.95982770906049e-08	-0.369198665723278
GRIA3	2.91475074022586e-09	5.11463373424978e-08	0.602667493533546
ECHDC1	3.08020406380867e-09	5.37407603304219e-08	-0.162665801957763
EDIL3	3.1093873091136e-09	5.41725352442288e-08	-0.598819350709323
MGARP	3.25405355973328e-09	5.65316587838159e-08	-0.340579177685636
EEF1A1	3.30181777725364e-09	5.72799723204528e-08	-0.455655337341258
DNAJC15	3.33595786577277e-09	5.77082909556414e-08	-0.195661733251837
RPN2	3.35053145221105e-09	5.78784167268083e-08	-0.54599946535051
NUS1	3.44068020804699e-09	5.93396844010756e-08	-0.324810662642475
ASAH1	3.4448404356311e-09	5.93396844010756e-08	-0.631731776494546
CCAR1	3.58396650026896e-09	6.14760995334057e-08	0.205010955472978
MT-ND6	3.58901738285837e-09	6.14763945257354e-08	0.447509115848537
C12orf75	3.78264946831932e-09	6.45216451907596e-08	-0.19450964734809
NUFIP2	3.89424293975122e-09	6.63324812038796e-08	-0.228509092270545
HNRNPH1	3.92951696031963e-09	6.68400983793643e-08	0.158329381257185
NFIX	4.10208374029075e-09	6.95554735587603e-08	-0.455381352286949
DIP2B	4.11431448693063e-09	6.95957379901437e-08	-0.186500592761413
MRPL41	4.18373871504932e-09	7.04772426577895e-08	-0.660082998984793
MARCHF9	4.25537776713144e-09	7.15853011983145e-08	-0.217896246440048
UBE2D2	4.35994652779876e-09	7.30425609657151e-08	-0.591988579403014
HES6	4.38015792383968e-09	7.32806420874712e-08	-0.606120636276498
YWHAG	4.43860162972322e-09	7.41568285961828e-08	-0.267610917680463
NHSL1	4.61222043727214e-09	7.684726903193e-08	-0.161271603068202
MORN2	4.90366789031055e-09	8.12598316748476e-08	-0.174675126906389
AL356056.2	4.95159302697312e-09	8.1831942677162e-08	-0.203794069522681
CDC42BPB	5.05478333837114e-09	8.31462970638209e-08	-0.16608814730305
MYL6	5.07346066369472e-09	8.31960473290813e-08	-0.544996050333889
VAT1	5.07500657169947e-09	8.31960473290813e-08	-0.195733010042963
ERP29	5.15139948017179e-09	8.42222782481098e-08	-0.633981866686525
ZRANB2	5.21656283806716e-09	8.51736389589763e-08	0.527216530630797
SAMD14	5.22899094455776e-09	8.52625719704725e-08	-0.158267220318268
CYRIB	5.36412206573142e-09	8.73493637183705e-08	-0.484401207886811
PEPD	5.45040240099428e-09	8.85183038874243e-08	-0.70307874480759
PLPPR4	5.99528335413828e-09	9.71092779895103e-08	-0.248498390568931
SLC7A6OS	6.00396241738557e-09	9.71210503358013e-08	-0.168903304177497
PCDHGC3	6.25508799481447e-09	1.01049457249562e-07	-0.543244573475916
DPAGT1	6.26493039979057e-09	1.01074762183147e-07	-0.19952632665842
GAMT	6.72137741092307e-09	1.08295755039055e-07	-0.169027301482313
PON2	6.76963542136826e-09	1.08786259738382e-07	-0.632635669199116
RANBP3	6.80544407936566e-09	1.09217987570687e-07	-0.20147689906735
B4GALT7	7.01060629022999e-09	1.12362906328844e-07	-0.303164260847818
CLSTN2	7.04469884670862e-09	1.12761346022087e-07	-0.379905692142959
UBL3	7.05487583086066e-09	1.12776437856415e-07	-0.657370473063344
VPS36	7.20183058267065e-09	1.1482500901587e-07	-0.211485584933195
SCG2	7.26854960307058e-09	1.15737674448893e-07	-0.501026553891179
MT1M	7.54542944950334e-09	1.19833979020526e-07	-0.428026380621336
WDCP	7.60628416886678e-09	1.2064356955113e-07	-0.229721024747405
JPT1	7.85117940125703e-09	1.24044571833832e-07	-0.683633683072818
RPL32	8.11109035758642e-09	1.27491308284689e-07	-0.405422465772621
NCAM1	8.22862466390583e-09	1.29172484601905e-07	-0.448010440469961
CPNE3	8.2539778301494e-09	1.29404147932753e-07	-0.682520636620242
GUK1	8.33579408604267e-09	1.30519298939537e-07	-0.670733647037614
RPAIN	8.43964729744049e-09	1.3197620031196e-07	-0.375588499430016
PNISR	8.55594224473898e-09	1.33623686234012e-07	0.30156797940574
HP1BP3	8.58525746896021e-09	1.33910280291713e-07	-0.341670251515778
EEF1A2	8.8455796226062e-09	1.37095258795545e-07	-0.709318105511563
TIMP2	8.964814005154e-09	1.3876713998092e-07	-0.607988639175377
FUNDC2	8.98414856793939e-09	1.38890387924359e-07	-0.502223002051389
RWDD1	9.1647347906617e-09	1.41503041717258e-07	-0.527978882736709
CAMK2N2	9.19842597874082e-09	1.41843909694901e-07	-0.418389099766649
IBTK	9.60605061980794e-09	1.472003716684e-07	-0.239410139074337
EMC3	9.64462080007412e-09	1.47606207808653e-07	-0.202351500359831
ENHO	9.92119335470666e-09	1.51459418051291e-07	-0.832342416773309
TNS1	1.07100502546748e-08	1.62486762435209e-07	0.185078371340301
ATP9B	1.09685536160694e-08	1.66202165400813e-07	0.237243958127492
TMEM68	1.09957911871559e-08	1.66408423505248e-07	-0.177456160262373
DSEL	1.11362459340512e-08	1.68325459891792e-07	-0.476056761567089
GPX4	1.12187070957558e-08	1.69153172543785e-07	-0.735151165738738
LIN7B	1.1211175261735e-08	1.69153172543785e-07	-0.162887751781585
SDF2L1	1.15290500250995e-08	1.73618110920519e-07	-0.494972087582633
SUMO2	1.15500529143625e-08	1.73720192417623e-07	-0.568967291517395
PPAT	1.15942343681878e-08	1.74170214438718e-07	-0.152430651829521
COX7C	1.20491564243543e-08	1.8033866104245e-07	-0.567525065430605
PSIP1	1.20689225618801e-08	1.80413404220615e-07	-0.538884368591858
ZNF787	1.22328926758793e-08	1.82195510061602e-07	-0.177680890927455
PPP1R14A	1.24272190438215e-08	1.84864343705471e-07	-0.45571894400705
IGFBP4	1.27101077756135e-08	1.88842513702637e-07	-0.180696747114116
CIAO2A	1.28700239187868e-08	1.90986150814269e-07	-0.250664419028548
RHOC	1.32068141992829e-08	1.95508874928293e-07	-0.625545580498174
PMP22	1.32861981227579e-08	1.96180861958563e-07	-0.506450313735415
PSENEN	1.33003974209195e-08	1.96180861958563e-07	-0.483027731817322
GRID1	1.38422287876673e-08	2.03191274259352e-07	-0.296217432699884
GLIPR2	1.44568744379987e-08	2.11198334343634e-07	-0.200170666797386
MARK1	1.52314581316268e-08	2.21718472183026e-07	0.328709130349996
CREB3	1.53453681678387e-08	2.23110692183112e-07	-0.233750981579731
SAT2	1.58932329794611e-08	2.30527380496626e-07	-0.527691490497998
NECTIN2	1.59152778692728e-08	2.30573296106084e-07	-0.210113420903757
NDUFS6	1.60652704598303e-08	2.32470554651549e-07	-0.743496254526051
ABHD14A	1.6169127177993e-08	2.33696509141809e-07	-0.504402136081043
SPAG16	1.6278243000825e-08	2.34995486724676e-07	-0.438188185720919
CHAD	1.63818187670309e-08	2.36211514287778e-07	-0.438126076224735
TM7SF2	1.68344087843936e-08	2.41897145611982e-07	-0.638655104155635
LRRC59	1.68355501326607e-08	2.41897145611982e-07	-0.239495722578666
ACBD6	1.70304182380041e-08	2.44122650165192e-07	-0.291176526141963
TARS3	1.7085266792445e-08	2.4462176241047e-07	-0.252859706559526
PAWR	1.76217613495455e-08	2.52007694803277e-07	-0.155571663286447
MRPL27	1.78079876120429e-08	2.53779408058203e-07	-0.266477384975656
NRBF2	1.86706938627236e-08	2.65145562959817e-07	-0.260929816377687
LRP10	1.89002809512176e-08	2.6778321491557e-07	-0.224643043733667
TUT4	1.93812124021575e-08	2.73961512809664e-07	0.189038107252951
LYPLAL1	1.95743142756478e-08	2.757336796407e-07	-0.233418041540942
NDUFA1	1.95622911779814e-08	2.757336796407e-07	-0.768066324611806
FIBP	1.9536517369315e-08	2.757336796407e-07	-0.5222303546886
TSPAN13	1.98696113660911e-08	2.79249210142774e-07	-0.288966628180081
ZDHHC4	1.99328654073003e-08	2.79706013262308e-07	-0.221634797682438
ARF3	1.99479192296299e-08	2.79706013262308e-07	-0.176379443280058
CDC40	2.00453040792664e-08	2.80749195779909e-07	-0.281932997111367
CASC9	2.03208396821954e-08	2.8395699661173e-07	0.426754901869075
CCDC91	2.04485760067603e-08	2.8508956480658e-07	-0.190473853041845
EMC10	2.09234567472502e-08	2.91045759970578e-07	0.649363886203837
RPL22L1	2.11904219449455e-08	2.94423917194107e-07	-0.21114235154807
ADGRG1	2.1509178514767e-08	2.98513178637329e-07	-0.480538156004637
ARL13B	2.15574359050895e-08	2.98843319760338e-07	-0.201128281815861
CDK11B	2.32195098946552e-08	3.20429236546241e-07	-0.167746530562693
NR3C2	2.35885361860991e-08	3.25154393274072e-07	-0.164667200697057
MZT2B	2.37185662703826e-08	3.26210416509214e-07	-0.755216871136472
CISD1	2.38542424841736e-08	3.27707382968743e-07	-0.581388927804025
ATP5MC3	2.39146139007495e-08	3.28167617494218e-07	-0.682151404876944
POLR1D	2.49909149650246e-08	3.41785044196916e-07	-0.280417426511744
SSR4	2.521809698819e-08	3.44506284694368e-07	-0.724521645171646
RBM25	2.61855433101962e-08	3.55733081699028e-07	0.504416148373586
UBR3	2.66059221539819e-08	3.61042363629535e-07	0.38349566365692
UNC50	2.68265429307502e-08	3.63632151846006e-07	-0.416601002078744
ZNF32	2.70591831205093e-08	3.66378939524147e-07	-0.427173964564851
ATP1A2	2.75842395448652e-08	3.72661855709556e-07	-0.44606991984216
TXNDC9	2.77419398201274e-08	3.74085471736128e-07	-0.179867524014593
GOLIM4	2.77508750833483e-08	3.74085471736128e-07	-0.39615440358973
CDC42SE1	2.78056593486209e-08	3.74400762321072e-07	-0.427080133190642
GLG1	2.78355762046617e-08	3.74400762321072e-07	0.217715392996103
CREB5	2.78820289043304e-08	3.74613002209667e-07	0.622079941683571
AASS	2.80518103030292e-08	3.76066695094288e-07	0.415102195535831
RPL10	2.82511197495809e-08	3.77909009311754e-07	-0.47540127956027
ABCF1	2.85863785052742e-08	3.81975318036011e-07	-0.418253059583104
SLC1A2	2.9083614518384e-08	3.88194736735546e-07	-0.539645212999257
SHISA4	2.91533711764749e-08	3.88701006744855e-07	-0.579145628453178
C11orf96	3.05220360144115e-08	4.06062773250553e-07	-0.726005362853481
GPR17	3.14346815665031e-08	4.17295397795329e-07	-0.680367502101903
ENO1	3.17889942519302e-08	4.21540702278853e-07	-0.712233541835178
TAF1D	3.20880297715094e-08	4.25044585248855e-07	0.437540366873218
WASL	3.33073353182498e-08	4.39764849991118e-07	-0.448710107966099
PTRH2	3.32993695505838e-08	4.39764849991118e-07	-0.161839168363308
TALDO1	3.34060976354066e-08	4.40592516653586e-07	-0.756372358361686
SH3D19	3.40538067906416e-08	4.48650638979618e-07	0.16057413167506
RPS28	3.43897118348466e-08	4.52100700364889e-07	-0.590094704856918
RSL24D1	3.46772068467995e-08	4.55390029268776e-07	-0.696550292740475
UQCRC2	3.53915532306216e-08	4.64271793346489e-07	-0.296019408740432
NKX2-2	3.54843449608216e-08	4.64989597646475e-07	-0.416062371134891
PUF60	3.59261492153785e-08	4.69770942577536e-07	-0.604455295077745
LIX1	3.82312113307772e-08	4.98843786306391e-07	-0.297590787194644
STK25	3.84721852399711e-08	5.0091769545391e-07	-0.226581151524439
IFT88	3.84472154127362e-08	5.0091769545391e-07	-0.204912050264328
RPL35A	3.85162895451115e-08	5.00957874562776e-07	-0.277979029269401
SSPN	3.87377926641712e-08	5.03166978360221e-07	-0.586363135975097
BEX1	3.90784733610679e-08	5.0611388670066e-07	-0.50901146455302
TRMT11	3.94225834279207e-08	5.09489959158938e-07	-0.177550107847734
SLC16A2	4.17572287974446e-08	5.35132251105132e-07	-0.367988190831913
RNPS1	4.22636832340013e-08	5.41054888193772e-07	-0.306613964273923
MRPS11	4.32636414285316e-08	5.53276285619535e-07	-0.169599480713525
TMEM163	4.34142062113617e-08	5.54041484283553e-07	-0.414506674517919
DUSP6	4.41128343442473e-08	5.61197964423221e-07	0.182060356565832
RARRES2	4.47309923235623e-08	5.68469936782172e-07	-0.539411242050913
ATP6V0E1	4.52981522156924e-08	5.74482173427053e-07	-0.741472918869304
PAFAH1B3	4.58379679351572e-08	5.80123422167953e-07	-0.602248640630413
IAH1	4.745369981439e-08	5.98710780819365e-07	-0.288934853283971
BCHE	4.74274623290029e-08	5.98710780819365e-07	-0.528156891445335
MED10	4.91955701776934e-08	6.18133228991944e-07	-0.220211881521808
SNRNP70	4.92714995994742e-08	6.1845100165301e-07	0.560057022769483
MIR503HG	4.94000201249046e-08	6.18792252087651e-07	0.400920788214779
CYHR1	4.93519157392297e-08	6.18792252087651e-07	-0.22549143001068
ORMDL1	5.00348610784046e-08	6.2610221142475e-07	-0.449709345576261
TMEM126B	5.13149122353118e-08	6.39499003193737e-07	-0.506877097216586
MORF4L1	5.14774288965338e-08	6.40870376262353e-07	-0.560044508425982
NCL	5.22134711453063e-08	6.48711213731054e-07	-0.569159478267568
ELOB	5.21952394654784e-08	6.48711213731054e-07	-0.587534332026658
ATP11A	5.29864250769796e-08	6.56977877629595e-07	-0.210218866287623
DNAJC5	5.31435574470642e-08	6.58257877384376e-07	-0.308908184505707
CCT5	5.37499818282959e-08	6.65094759948305e-07	-0.61734543103049
SLC3A2	5.38110496642852e-08	6.65176467155784e-07	-0.554920800012553
RPL41	5.4362052115988e-08	6.71308131943945e-07	-0.566406872497618
B3GAT2	5.71014110351813e-08	7.03003561464385e-07	-0.383662625073207
RAB5A	5.77769600802858e-08	7.1060424316267e-07	-0.434307065554997
MAGI1	5.7854756855161e-08	7.10845216772717e-07	0.477097540351088
NDFIP1	5.95493679116622e-08	7.29464824779469e-07	-0.552049862211059
SAR1B	6.09598479112759e-08	7.45247870410823e-07	-0.26800251797129
SLC25A3	6.20741442274186e-08	7.57354169280184e-07	-0.636531981779036
ARPC2	6.33045544251916e-08	7.71595332529806e-07	-0.514433393865518
APP	6.64167150515446e-08	8.07111782014442e-07	-0.475935446148576
COQ2	6.70318966042761e-08	8.13777885912548e-07	-0.164436596177008
SLC25A27	6.7999016305979e-08	8.23880938635835e-07	0.157324003728593
XRN2	6.82906647905204e-08	8.26594538242444e-07	-0.208087604041276
PSMA3-AS1	6.85642073091737e-08	8.2908382561083e-07	0.47901256910269
DMTF1	7.07294224479319e-08	8.54419818354691e-07	0.208418936722618
CCDC32	7.15245124547085e-08	8.63170820760232e-07	-0.173684575604193
PHLDA1	7.40827031013985e-08	8.90523674190335e-07	-0.714547840154665
TRIO	7.61948442808246e-08	9.12321209021286e-07	0.568380784766587
EFNA2	7.639749548681e-08	9.13851726131646e-07	-0.223759236043848
EPN2	7.86608531631162e-08	9.40004892055909e-07	-0.35942792110128
MLF2	8.26232558221791e-08	9.83248659751861e-07	-0.539750559718044
TMX1	8.46587987368326e-08	1.00284957223369e-06	-0.434741830297351
DIAPH2	8.64617935295498e-08	1.02131971387658e-06	0.15486839438449
CCDC43	8.64688925037573e-08	1.02131971387658e-06	-0.24251912621377
ZNF462	8.69462068332283e-08	1.02596524063209e-06	0.525217333465405
TERF2IP	8.70596020749463e-08	1.02631169897811e-06	-0.610656174399077
RAN	8.89311092663131e-08	1.04434195910527e-06	-0.709842150176839
EFS	8.9383490360964e-08	1.0476397003632e-06	-0.301615580325744
CYC1	9.65170197206949e-08	1.12370101224866e-06	-0.620573801194632
HNRNPU	1.00267157668278e-07	1.16403307661852e-06	0.346461954456598
MRPL11	1.00827235762784e-07	1.16831407056061e-06	-0.244710306542662
CTSK	1.01221327072876e-07	1.17176878439909e-06	-0.165005659353502
LINGO3	1.03065759920328e-07	1.19199064953312e-06	-0.314596267633452
RACK1	1.03276330838451e-07	1.19329595887417e-06	-0.459701968162573
GSTP1	1.04613734031746e-07	1.20760636458385e-06	-0.715459971731817
RPS18	1.04914137683259e-07	1.20993046602988e-06	-0.415470239478352
CD47	1.05874709489975e-07	1.21985644056704e-06	-0.392502369478468
MAGOH	1.06734132030061e-07	1.22859939159579e-06	-0.345370347429878
TMEM54	1.07252094205823e-07	1.23223878319447e-06	-0.300362013160015
PLEKHJ1	1.08251341454981e-07	1.23905682585724e-06	-0.371162705548024
REX1BD	1.09661927181115e-07	1.25168328660089e-06	-0.589055316964387
PSMD8	1.11140617174512e-07	1.26619436338835e-06	-0.643474277684168
UBE2N	1.12021088330977e-07	1.27503592897131e-06	-0.471709034125003
RHEB	1.1302952132019e-07	1.28412050593812e-06	-0.597381120592411
HPCAL1	1.15598350819624e-07	1.3108659782359e-06	-0.215720762271793
CTDSPL	1.15528010189195e-07	1.3108659782359e-06	-0.24665678352083
HEPACAM	1.160719219657e-07	1.3150151975576e-06	-0.320518822067395
KDELR1	1.17705101585338e-07	1.33228211831485e-06	-0.654019148507408
ERP44	1.19012744006789e-07	1.34459078867245e-06	-0.16587898020692
NLGN2	1.22289199486822e-07	1.37398159460217e-06	-0.338113072193408
MTX1	1.22405362358393e-07	1.37402269345869e-06	-0.227704963098793
VPS26A	1.26312097934928e-07	1.41268283157443e-06	-0.260984461211356
F3	1.27206522537923e-07	1.42138450114881e-06	-0.254796066492576
GABARAPL2	1.28492783918088e-07	1.43444457951701e-06	-0.557185608493573
DDOST	1.30035058093523e-07	1.4490129238104e-06	-0.593020013571031
SLC8A1	1.32401997158349e-07	1.4731844748572e-06	-0.258227382578491
TMEM263	1.33325376737008e-07	1.48162222574075e-06	-0.30736086960808
RRP36	1.36377514817109e-07	1.51004405118889e-06	-0.233545644827005
NDRG1	1.36571232356621e-07	1.51081925794512e-06	-0.260635060568119
REEP2	1.36724166540841e-07	1.51114230403918e-06	-0.16560604784341
PGP	1.40030149966328e-07	1.54628229795548e-06	-0.244727170878848
FHL3	1.40783097602509e-07	1.55179058756267e-06	-0.173099959563208
ZFYVE1	1.43323597624115e-07	1.57694693493992e-06	-0.17862849597804
SEC62	1.48186295745553e-07	1.62751729311191e-06	-0.564198216750774
STAT3	1.49873879309881e-07	1.64309666787394e-06	0.187664185697384
DPP6	1.5234202970569e-07	1.66417997208908e-06	-0.424162199150174
TNFRSF12A	1.54650788477891e-07	1.68530944600835e-06	-0.205998496136131
COMMD7	1.59574767498023e-07	1.7354288828614e-06	-0.255004808665153
SLAIN1	1.59824528432049e-07	1.73659872396852e-06	-0.316523418789665
SETD5	1.60441177612253e-07	1.74174942415862e-06	0.311197261372393
KCTD16	1.62235375819373e-07	1.75966309492185e-06	-0.243738743779193
CLPTM1L	1.62752545485462e-07	1.76370615617919e-06	-0.23053143384569
YIPF5	1.64894480928663e-07	1.78533359537391e-06	-0.193266374747211
CDKN2D	1.65829422024258e-07	1.79386601521901e-06	-0.236688039321233
HSBP1	1.67054002595845e-07	1.80551374663987e-06	-0.691671173104042
ZNF638	1.73513228325126e-07	1.86870992727933e-06	0.555189001805615
UXT	1.74019119540874e-07	1.87250705458387e-06	-0.436609712306235
AKAP1	1.76703394235118e-07	1.89471339226822e-06	-0.267630474685605
MRPL13	1.77050451458261e-07	1.89676944180679e-06	-0.292841758986404
LSAMP	1.81911008988442e-07	1.94372629289225e-06	-0.39675421601145
MESD	1.83921513174368e-07	1.96349076957916e-06	-0.40111395968456
ETNK1	1.91687198007022e-07	2.03772919098495e-06	0.394194365741886
AC245060.5	1.91876571655834e-07	2.03772919098495e-06	0.443928536916198
STRAP	1.98880302113164e-07	2.10296548026673e-06	-0.567449750878214
EPHA4	2.00912955181241e-07	2.12262103947101e-06	-0.155584853314781
COPZ1	2.02556380068249e-07	2.13628762502032e-06	-0.47253193977013
TMEM178A	2.03684066044858e-07	2.14632743624319e-06	-0.213023999239489
DAG1	2.06658643779114e-07	2.17392077215704e-06	-0.387702110721926
YIPF2	2.13805945221396e-07	2.24138369870293e-06	-0.234333130483724
GLS	2.14628783990773e-07	2.24615367513223e-06	0.425961541845389
NAP1L3	2.1553608339562e-07	2.24794379719104e-06	-0.553201933020394
CGRRF1	2.16382822733213e-07	2.25346352207718e-06	-0.389592919822766
COX4I1	2.16434349578034e-07	2.25346352207718e-06	-0.676330374232645
TMED9	2.16925886890958e-07	2.25665745877281e-06	-0.52233640386827
RPS15	2.17864746040119e-07	2.26449544118125e-06	-0.511115465449916
RPL28	2.18457039030325e-07	2.26872093339911e-06	-0.251571532649364
MYO5A	2.24368510743894e-07	2.32615672471577e-06	0.482669320377465
TMEM151A	2.29770103215731e-07	2.37409667561229e-06	-0.280525748567536
SLC22A17	2.34786975703845e-07	2.41979184326671e-06	-0.546228806498053
RALA	2.35323842987694e-07	2.42123849571079e-06	-0.453257566648115
RRBP1	2.35171341979935e-07	2.42123849571079e-06	-0.34301904719349
KCMF1	2.3694907439641e-07	2.43590828754491e-06	-0.304387581828873
TELO2	2.43317495408015e-07	2.49927381952741e-06	-0.205554048567688
COX20	2.44744193959786e-07	2.51181583263098e-06	-0.588235264237424
SOS1	2.52846654456204e-07	2.58844609461326e-06	0.167084592800195
CLK1	2.55651971737169e-07	2.61195179210042e-06	0.451312329405136
PRMT2	2.55784356288554e-07	2.61195179210042e-06	-0.264319639683594
GORASP2	2.57818274414774e-07	2.63052179233721e-06	-0.180007359567093
STMN1	2.58609784712185e-07	2.63429325969513e-06	-0.51159603084039
NRDC	2.58631956644033e-07	2.63429325969513e-06	0.181303540105025
MRPL54	2.58835004637203e-07	2.63429325969513e-06	-0.378220207196667
